Unnamed: 0,Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg),DeltaYaw,DeltaPitch,DeltaRoll
0,2020-11-10 14:48:36.029000+00:00,197.95,123.83,248.64,254.43,277.49,264.15,-73.1114206715652,-1.7025398573300128,-153.37115941636716
1,2020-11-10 14:48:36.030000+00:00,197.95,123.83,187.2,166.72,82.69,166.94,8.943604699136301,-40.642868265661996,3.3508766874681166
2,2020-11-10 14:48:36.179000+00:00,197.95,123.83,269.12,83.02,249.44,295.55,125.99783368546154,8.846601672258481,127.58638179985971
3,2020-11-10 14:48:36.179000+00:00,285.25,259.56,261.44,292.95,294.72,282.61,-25.16695355601377,-16.288441111155436,-31.011717271904274
4,2020-11-10 14:48:36.270000+00:00,264.73,293.01,297.93,285.21,85.58,25.73,-76.65907525631252,20.755792408006183,-168.56650143249385
5,2020-11-10 14:48:37.200000+00:00,195.24,123.83,279.36,264.65,118.22,33.74,48.184084090122916,-26.703380010145025,-45.75715660468743
6,2020-11-10 14:48:37.200000+00:00,195.24,123.83,187.2,166.72,82.69,123.4,-43.935900359717714,-27.058435252395142,27.115025651088377
7,2020-11-10 14:48:38.129000+00:00,169.68,123.83,251.2,292.81,280.15,297.97,-33.80722918845409,-27.560210088043448,-176.52075049610372
8,2020-11-10 14:48:38.130000+00:00,243.92,82.4,82.65,197.77,179.52,82.62,-47.24947985255783,70.89578389093317,-112.25395446357649
9,2020-11-10 14:48:39.179000+00:00,197.95,123.83,248.64,257.1,194.88,213.21,-99.06950000384144,31.32123434853735,-74.7216053963151
10,2020-11-10 14:48:39.179000+00:00,259.7,284.48,277.58,282.65,118.77,118.22,158.9934175363619,3.4955810362306585,137.51612650473444
11,2020-11-10 14:48:43.231000+00:00,197.95,126.39,248.64,254.43,277.49,264.15,-73.18641399079151,-1.6534345929710148,-150.8105321227818
12,2020-11-10 14:48:43.232000+00:00,197.95,126.39,187.2,166.72,82.69,179.9,26.252214308051506,-43.24205659954165,-6.640406950581967
13,2020-11-10 14:48:43.980000+00:00,197.95,126.39,269.12,83.02,249.44,295.55,125.60139316477492,9.63141498547948,125.11759620739548
14,2020-11-10 14:48:44.279000+00:00,285.25,259.56,261.44,292.95,294.72,282.61,-25.16695355601377,-16.288441111155436,-31.011717271904274
15,2020-11-10 14:48:44.579000+00:00,264.73,293.01,297.93,285.21,85.58,25.73,-76.65907525631252,20.755792408006183,-168.56650143249385
16,2020-11-10 14:48:44.580000+00:00,195.24,126.39,279.36,264.65,118.22,33.74,48.92468792220618,-28.842845921754165,-47.34617573488217
17,2020-11-10 14:48:44.580000+00:00,195.24,126.39,187.2,166.72,82.69,123.4,-45.09737285029258,-28.34806682266669,29.61292632159897
18,2020-11-10 14:48:45.629000+00:00,169.68,126.39,251.2,292.81,280.15,297.97,-34.372990735113824,-29.903137319475302,-175.3440951531139
19,2020-11-10 14:48:45.630000+00:00,169.68,126.39,187.2,166.72,82.69,179.9,-2.017785691948453,-43.242056599541634,-6.640406950581963
20,2020-11-10 14:48:46.379000+00:00,197.95,126.39,248.64,257.1,194.88,213.21,-97.64141146518064,32.455954924948685,-72.01876511692552
21,2020-11-10 14:48:46.380000+00:00,257.1,194.88,213.28,128.5,169.68,126.39,67.07335714146019,-66.68898350731452,89.19180689573557
22,2020-11-10 14:48:50.609000+00:00,197.95,123.83,269.12,83.02,249.41,298.11,128.20584008628234,10.19064474983008,128.03115574676872
23,2020-11-10 14:48:50.610000+00:00,285.18,83.06,259.71,295.5,292.95,256.32,34.24999648517434,12.005561482990394,152.43114022910703
24,2020-11-10 14:48:51.470000+00:00,197.95,126.39,269.12,83.02,249.41,298.11,127.75438595634441,11.067616102646358,125.5840319073349
25,2020-11-10 14:48:51.471000+00:00,285.18,83.06,259.71,295.5,292.95,256.32,34.24999648517434,12.005561482990394,152.43114022910703
26,2020-11-10 14:48:56.879000+00:00,251.2,249.37,259.71,83.07,299.92,105.8,-36.51485438532799,-10.19794620180296,10.091084320455268
27,2020-11-10 14:48:56.891000+00:00,294.72,262.23,83.08,292.89,282.71,297.28,148.01075852740325,1.5840152529936742,-7.466620004756103
28,2020-11-10 14:48:58.919000+00:00,282.65,82.95,267.4,82.93,205.63,82.65,5.667083190072466,-7.280706351936325,108.75980641892149
29,2020-11-10 14:48:59.129000+00:00,269.12,257.1,254.49,259.61,118.91,118.22,126.29154228567936,5.294560412357355,159.27108918395692
30,2020-11-10 14:48:59.129000+00:00,294.72,297.97,292.16,249.33,121.32,293.03,3.3164934952682548,-0.8010288521852847,176.71881295447545
31,2020-11-10 14:49:03.390000+00:00,277.18,295.37,82.96,293.03,298.01,82.93,-15.801086862125091,-1.044325437382286,-2.4248333477043458
32,2020-11-10 14:49:03.569000+00:00,292.16,249.33,82.92,249.44,259.59,269.12,-145.92553636416642,-8.330809115850746,30.007727180249926
33,2020-11-10 14:49:05.821000+00:00,308.34,-18.4,-127.97,103.25,0.0,0.0,75.8499745977193,-40.97808207615246,140.649226991718
34,2020-11-10 14:49:05.822000+00:00,308.45,-17.57,-125.25,103.25,0.0,0.0,77.66763857435457,-43.52175681967101,139.35913090730136
35,2020-11-10 14:49:05.826000+00:00,306.53,-18.46,-119.4,103.25,0.0,0.0,82.01099935153631,-47.03850552079915,133.09868949478226
36,2020-11-10 14:49:06+00:00,303.52,-20.46,-112.77,103.25,0.0,0.0,88.03625565419941,-49.533304356924496,123.9678390530143
37,2020-11-10 14:49:06.001000+00:00,302.44,-32.22,-120.15,103.25,0.0,0.0,85.17897134429754,-36.148214159015296,121.75047842116615
38,2020-11-10 14:49:06.001000+00:00,311.22,-33.92,-131.94,103.25,0.0,0.0,83.62926911495809,-28.22414667927147,129.00948752396533
39,2020-11-10 14:49:06.001000+00:00,305.52,-37.47,-118.26,103.25,0.0,0.0,92.29014444261642,-32.75376634918338,116.54025289721756
40,2020-11-10 14:49:06.002000+00:00,301.72,-31.62,-101.25,103.25,0.0,0.0,106.4524695279013,-43.85079163101527,103.31865194538355
41,2020-11-10 14:49:06.194000+00:00,306.04,-27.49,-90.46,103.25,0.0,0.0,125.3539452922027,-49.257556934954316,90.6252349930273
42,2020-11-10 14:49:06.195000+00:00,316.67,-29.74,-95.11,103.25,0.0,0.0,129.40372215729207,-46.728484344738405,96.47818509076876
43,2020-11-10 14:49:06.360000+00:00,345.1,-19.14,-126.74,103.25,0.0,0.0,114.14618955587959,-41.43394863611436,138.91818193256455
44,2020-11-10 14:49:06.360000+00:00,334.83,-23.85,-115.35,103.25,0.0,0.0,118.43218875272213,-45.386466459138276,123.88720165031529
45,2020-11-10 14:49:06.450000+00:00,347.69,-19.16,-127.58,103.25,0.0,0.0,116.04117335691242,-40.80214088493562,139.5560154835274
46,2020-11-10 14:49:06.540000+00:00,350.84,-19.53,-132.34,103.25,0.0,0.0,115.69208441900929,-36.975100231942186,142.6145101366535
47,2020-11-10 14:49:06.719000+00:00,352.65,-26.43,-137.91,103.25,0.0,0.0,117.10713528397652,-28.831807812655654,139.33743548731198
48,2020-11-10 14:49:06.900000+00:00,350.58,-35.49,-137.35,103.25,0.0,0.0,119.08072093967205,-23.822002283260268,130.8918429115066
49,2020-11-10 14:49:06.902000+00:00,349.37,-41.59,-140.88,103.25,0.0,0.0,116.85222266804756,-17.889933171123452,127.57018618816716
50,2020-11-10 14:49:07.676000+00:00,355.29,-49.22,-158.64,103.25,0.0,0.0,110.05313105526756,-3.3254887397066333,127.54015192626854
51,2020-11-10 14:49:07.677000+00:00,25.07,-64.19,161.56,103.25,0.0,0.0,104.1959468517181,19.900520888909238,116.05693331119484
52,2020-11-10 14:49:07.686000+00:00,53.29,-63.2,123.52,103.25,0.0,0.0,94.16929978482496,34.78286402198989,107.64719829062835
53,2020-11-10 14:49:07.696000+00:00,61.01,-60.39,112.99,103.25,0.0,0.0,90.73639258875284,39.94183773419344,104.5781978130146
54,2020-11-10 14:49:07.702000+00:00,65.63,-65.55,114.07,103.25,0.0,0.0,94.69873766212964,35.20444432947164,101.9229496130999
55,2020-11-10 14:49:07.746000+00:00,71.52,-72.21,117.39,103.25,0.0,0.0,102.2624950612307,28.83553207913404,99.23312598249656
56,2020-11-10 14:49:07.891000+00:00,78.8,-78.62,118.6,103.25,0.0,0.0,109.25065246790012,23.16135744251075,95.8965926202491
57,2020-11-10 14:49:07.892000+00:00,95.45,-83.0,107.86,103.25,0.0,0.0,113.96107929392522,19.901268359999573,92.27812109577957
58,2020-11-10 14:49:07.892000+00:00,136.45,-84.54,71.14,103.25,0.0,0.0,117.08270486044209,18.40946430941809,88.14230950415829
59,2020-11-10 14:49:07.893000+00:00,168.52,-82.19,41.8,103.25,0.0,0.0,118.6471166147902,18.37513998775229,83.8723341280398
60,2020-11-10 14:49:08.070000+00:00,181.47,-72.92,30.39,103.25,0.0,0.0,117.13064481676115,21.328681531784877,74.21787347176026
61,2020-11-10 14:49:08.070000+00:00,177.98,-78.0,33.62,103.25,0.0,0.0,118.58776257736088,19.648222597299174,79.40661356567212
62,2020-11-10 14:49:08.701000+00:00,191.75,-61.82,22.12,103.25,0.0,0.0,115.15101829225578,22.031802153434032,61.83915606224368
63,2020-11-10 14:49:08.701000+00:00,197.62,-56.26,18.84,103.25,0.0,0.0,115.90110694578762,21.418791893252877,55.620920248920825
64,2020-11-10 14:49:08.709000+00:00,203.32,-51.11,16.71,103.25,0.0,0.0,117.85483573442863,20.738966063113942,49.98573353802939
65,2020-11-10 14:49:08.790000+00:00,208.82,-47.12,15.64,103.25,0.0,0.0,121.03959691409248,20.274494728333305,45.689172543504206
66,2020-11-10 14:49:08.795000+00:00,219.79,-43.38,15.93,103.25,0.0,0.0,130.82475417682977,20.584945301083998,41.70585558329941
67,2020-11-10 14:49:32.783000+00:00,59.99,-44.84,16.27,103.25,0.0,0.0,-28.185052719344345,20.792579836665315,43.27252132455863
68,2020-11-10 14:49:32.900000+00:00,59.89,-44.88,16.29,103.25,0.0,0.0,-28.255586345742106,20.80546506101648,43.31577455738264
69,2020-11-10 14:49:32.901000+00:00,60.06,-44.85,16.26,103.25,0.0,0.0,-28.118395774037925,20.785175087329733,43.282971005933845
70,2020-11-10 14:49:33.260000+00:00,59.86,-44.85,16.32,103.25,0.0,0.0,-28.275560731877842,20.827690414937727,43.284434500333106
71,2020-11-10 14:49:41.870000+00:00,59.32,-44.78,16.66,103.25,0.0,0.0,-28.599526946177587,21.071148020747724,43.21841363528372
72,2020-11-10 14:49:42.050000+00:00,59.17,-44.82,16.88,103.25,0.0,0.0,-28.57676161004316,21.225629538308944,43.26760001284456
73,2020-11-10 14:49:42.170000+00:00,59.53,-44.93,16.69,103.25,0.0,0.0,-28.31028674265737,21.08685117628121,43.379903750861956
74,2020-11-10 14:49:42.300000+00:00,59.91,-45.09,16.54,103.25,0.0,0.0,-27.976417099257397,20.97491203850729,43.546967194339075
75,2020-11-10 14:49:42.350000+00:00,60.15,-45.04,16.19,103.25,0.0,0.0,-28.006470519329525,20.72957939452819,43.48436177014771
76,2020-11-10 14:49:42.410000+00:00,60.57,-44.93,15.98,103.25,0.0,0.0,-27.778084052129927,20.584472018413013,43.362017447500456
77,2020-11-10 14:49:42.470000+00:00,60.72,-44.61,15.83,103.25,0.0,0.0,-27.854621463039305,20.48661142885244,43.017373113564084
78,2020-11-10 14:49:42.834000+00:00,60.65,-44.6,15.72,103.25,0.0,0.0,-28.006298012718304,20.408559798745284,43.00468423077016
79,2020-11-10 14:49:42.834000+00:00,60.15,-44.77,15.9,103.25,0.0,0.0,-28.31508002076334,20.53222653507476,43.189516532966564
80,2020-11-10 14:49:42.835000+00:00,59.67,-45.01,16.25,103.25,0.0,0.0,-28.45486501497668,20.772938331194233,43.45376888701765
81,2020-11-10 14:49:42.836000+00:00,59.23,-44.76,16.65,103.25,0.0,0.0,-28.704367972190084,21.064776745187007,43.1967197810748
82,2020-11-10 14:49:42.836000+00:00,59.38,-44.93,16.69,103.25,0.0,0.0,-28.460286742657374,21.08685117628123,43.379903750861956
83,2020-11-10 14:49:42.950000+00:00,59.71,-45.0,16.52,103.25,0.0,0.0,-28.225237643652893,20.964071340681134,43.45009621564432
84,2020-11-10 14:49:43.550000+00:00,59.98,-44.89,16.42,103.25,0.0,0.0,-28.0688754549826,20.89719042914884,43.32974212467724
85,2020-11-10 14:49:43.671000+00:00,60.08,-44.87,16.21,103.25,0.0,0.0,-28.126508148920603,20.749120251171092,43.303154474804295
86,2020-11-10 14:49:43.910000+00:00,60.28,-44.8,16.08,103.25,0.0,0.0,-28.045665637739138,20.65909227942567,43.225373985357855
87,2020-11-10 14:49:45.564000+00:00,292.85,249.37,83.0,282.65,300.64,227.85,-136.46310361923196,-14.364614092211301,-10.655079317816114
88,2020-11-10 14:49:45.620000+00:00,59.74,-44.79,16.33,103.25,0.0,0.0,-28.41124295012173,20.83672382472613,43.22051727507517
89,2020-11-10 14:49:45.800000+00:00,59.88,-44.78,16.3,103.25,0.0,0.0,-28.29643785560079,20.8157625176125,43.209093782932904
90,2020-11-10 14:49:46.070000+00:00,59.84,-44.84,16.18,103.25,0.0,0.0,-28.399271231479748,20.72879400246752,43.270386114022735
91,2020-11-10 14:49:46.160000+00:00,59.94,-44.84,16.2,103.25,0.0,0.0,-28.285003011228586,20.742968825030122,43.270853920775394
92,2020-11-10 14:49:46.251000+00:00,59.98,-44.82,16.24,103.25,0.0,0.0,-28.224044401265644,20.771946267895324,43.250421200811815
93,2020-11-10 14:49:46.252000+00:00,59.88,-44.87,16.3,103.25,0.0,0.0,-28.26224197188659,20.81287171209138,43.30532788015398
94,2020-11-10 14:49:46.252000+00:00,59.8,-44.79,16.36,103.25,0.0,0.0,-28.329844558904373,20.85800342466839,43.2212565146514
95,2020-11-10 14:49:46.520000+00:00,59.79,-44.86,16.39,103.25,0.0,0.0,-28.291757820341605,20.876955919482146,43.2968821063027
96,2020-11-10 14:49:46.610000+00:00,59.81,-44.89,16.33,103.25,0.0,0.0,-28.303206616939192,20.83346451833857,43.327457160990924
97,2020-11-10 14:49:46.610000+00:00,59.81,-44.82,16.26,103.25,0.0,0.0,-28.37977738976341,20.78612573822678,43.25089862784214
98,2020-11-10 14:49:46.700000+00:00,59.98,-44.77,16.22,103.25,0.0,0.0,-28.257252711900353,20.759312992927875,43.196501947043316
99,2020-11-10 14:49:46.731000+00:00,610.56,16.22,103.25,0.0,0.0,0.0,-109.44000000000004,16.219999999999995,103.25
100,2020-11-10 14:49:46.880000+00:00,59.74,-44.81,16.25,103.25,0.0,0.0,-28.460703692696843,20.7793503325942,43.23996901451051
101,2020-11-10 14:49:47.060000+00:00,59.91,-44.86,16.29,103.25,0.0,0.0,-28.243181981366057,20.80611093550036,43.294390532361575
102,2020-11-10 14:49:47.181000+00:00,59.88,-44.85,16.26,103.25,0.0,0.0,-28.29839577403791,20.78517508732972,43.28297100593387
103,2020-11-10 14:49:47.181000+00:00,59.86,-44.85,16.28,103.25,0.0,0.0,-28.304118897380768,20.79934697669195,43.283455013685824
104,2020-11-10 14:49:47.242000+00:00,59.94,-44.83,16.26,103.25,0.0,0.0,-28.245983446671648,20.785809516419754,43.26158946541063
105,2020-11-10 14:49:47.360000+00:00,59.88,-44.79,16.16,103.25,0.0,0.0,-28.3924380671583,20.716134668229824,43.216490713226335
106,2020-11-10 14:49:47.420000+00:00,60.02,-44.82,16.24,103.25,0.0,0.0,-28.184044401265634,20.771946267895338,43.250421200811815
107,2020-11-10 14:49:47.600000+00:00,59.97,-44.81,16.24,103.25,0.0,0.0,-28.237835615081547,20.77225933926995,43.23973123876903
108,2020-11-10 14:49:47.630000+00:00,59.92,-44.83,16.26,103.25,0.0,0.0,-28.265983446671648,20.785809516419764,43.26158946541063
109,2020-11-10 14:49:47.720000+00:00,59.71,-44.87,16.25,103.25,0.0,0.0,-28.46794907256632,20.77745451500121,43.30411087733034
110,2020-11-10 14:49:47.880000+00:00,59.78,-44.86,16.28,103.25,0.0,0.0,-28.38032236997787,20.799026278679246,43.29414663531537
111,2020-11-10 14:49:48.050000+00:00,59.94,-44.83,16.25,103.25,0.0,0.0,-28.25311853555473,20.778721039713247,43.26134981427948
112,2020-11-10 14:49:48.051000+00:00,60.03,-44.8,16.23,103.25,0.0,0.0,-28.188757054998838,20.765479484365073,43.22880487213085
113,2020-11-10 14:49:48.320000+00:00,59.84,-44.8,16.29,103.25,0.0,0.0,-28.335970622366553,20.808032658201427,43.23023736335617
114,2020-11-10 14:49:48.410000+00:00,59.97,-44.82,16.3,103.25,0.0,0.0,-28.19123896305068,20.81448434321359,43.25186494840274
115,2020-11-10 14:49:48.410000+00:00,60.03,-44.79,16.25,103.25,0.0,0.0,-28.178289132025803,20.779976979012016,43.218588036901856
116,2020-11-10 14:49:48.530000+00:00,59.73,-44.84,16.22,103.25,0.0,0.0,-28.48073332978174,20.757143538197237,43.271325546310656
117,2020-11-10 14:49:48.590000+00:00,59.68,-44.84,16.28,103.25,0.0,0.0,-28.48791549679669,20.799667012419466,43.272763346639856
118,2020-11-10 14:49:48.721000+00:00,59.84,-44.83,16.2,103.25,0.0,0.0,-28.38878848657394,20.743278240710005,43.260165886087385
119,2020-11-10 14:49:48.771000+00:00,59.85,-44.84,16.39,103.25,0.0,0.0,-28.239381738117643,20.87762405736505,43.275488702799755
120,2020-11-10 14:49:49.070000+00:00,59.85,-44.86,16.39,103.25,0.0,0.0,-28.23175782034161,20.87695591948216,43.2968821063027
121,2020-11-10 14:49:49.070000+00:00,60.14,-44.71,16.14,103.25,0.0,0.0,-28.176910581350498,20.704317980351508,43.13055004915408
122,2020-11-10 14:49:49.130000+00:00,60.2,-44.68,15.94,103.25,0.0,0.0,-28.270369843383893,20.563042687681683,43.09424773034317
123,2020-11-10 14:49:49.130000+00:00,59.76,-44.77,16.2,103.25,0.0,0.0,-28.49150279062985,20.745120866329906,43.19603676405399
124,2020-11-10 14:49:49.312000+00:00,59.62,-44.9,16.34,103.25,0.0,0.0,-28.482255563249375,20.84021446646176,43.33840140908457
125,2020-11-10 14:49:49.490000+00:00,59.61,-44.9,16.48,103.25,0.0,0.0,-28.392147100307003,20.93932473332397,43.34200915402003
126,2020-11-10 14:49:49.493000+00:00,59.97,-44.92,16.31,103.25,0.0,0.0,-28.14609728900078,20.818319633663283,43.35903822450086
127,2020-11-10 14:49:49.851000+00:00,59.99,-44.86,16.19,103.25,0.0,0.0,-28.234569359535808,20.735263104551137,43.29199455959971
128,2020-11-10 14:49:49.853000+00:00,59.9,-44.77,16.19,103.25,0.0,0.0,-28.358627282510806,20.738024762570838,43.19580560427926
129,2020-11-10 14:49:49.854000+00:00,59.78,-44.72,16.15,103.25,0.0,0.0,-28.52601703493157,20.71112638522357,43.1414599153922
130,2020-11-10 14:49:49.880000+00:00,59.67,-44.71,16.21,103.25,0.0,0.0,-28.597103116303412,20.754043245478673,43.13213543542248
131,2020-11-10 14:49:49.970000+00:00,59.66,-44.84,16.27,103.25,0.0,0.0,-28.515052719344343,20.792579836665315,43.27252132455863
132,2020-11-10 14:49:50.030000+00:00,59.64,-44.88,16.37,103.25,0.0,0.0,-28.448427588831137,20.862121343778664,43.317767511457454
133,2020-11-10 14:49:50.420000+00:00,59.93,-44.84,16.32,103.25,0.0,0.0,-28.209362929448968,20.828015431923987,43.2737409943462
134,2020-11-10 14:49:50.421000+00:00,59.83,-44.82,16.23,103.25,0.0,0.0,-28.38117735749359,20.764856491159772,43.250183920125494
135,2020-11-10 14:49:50.430000+00:00,59.95,-44.84,16.18,103.25,0.0,0.0,-28.289271231479763,20.72879400246752,43.27038611402274
136,2020-11-10 14:49:50.431000+00:00,60.2,-44.69,15.81,103.25,0.0,0.0,-28.35894263325315,20.470386674111285,43.10236328983848
137,2020-11-10 14:49:50.602000+00:00,60.21,-44.52,15.91,103.25,0.0,0.0,-28.341617271108465,20.545846721029363,42.922834342200495
138,2020-11-10 14:49:50.691000+00:00,59.66,-44.77,16.48,103.25,0.0,0.0,-28.391867885930594,20.94380042900352,43.202897243600795
139,2020-11-10 14:49:50.751000+00:00,59.72,-44.94,16.26,103.25,0.0,0.0,-28.42425480006558,20.782287398819484,43.37918569878863
140,2020-11-10 14:49:50.872000+00:00,60.02,-44.77,16.0,103.25,0.0,0.0,-28.373923654066445,20.60319382089547,43.191594728291456
141,2020-11-10 14:49:51.380000+00:00,59.89,-44.79,16.2,103.25,0.0,0.0,-28.35393108036037,20.744509299490492,43.21741331152614
142,2020-11-10 14:49:51.381000+00:00,59.73,-44.89,16.42,103.25,0.0,0.0,-28.3188754549826,20.89719042914886,43.32974212467724
143,2020-11-10 14:49:51.381000+00:00,60.04,-44.85,16.18,103.25,0.0,0.0,-28.195488623506517,20.728486415751068,43.28107318628109
144,2020-11-10 14:50:06.470000+00:00,59.91,-44.99,16.42,103.25,0.0,0.0,-28.100720782698247,20.893752454732873,43.43671856592918
145,2020-11-10 14:50:06.582000+00:00,59.73,-45.0,16.37,103.25,0.0,0.0,-28.31272582246477,20.858070664951423,43.44611174659646
146,2020-11-10 14:50:06.582000+00:00,59.96,-44.92,16.25,103.25,0.0,0.0,-28.198988852216228,20.775856474719685,43.35756119258061
147,2020-11-10 14:50:06.659000+00:00,60.11,-44.79,16.13,103.25,0.0,0.0,-28.183814484937606,20.69485341499316,43.21580878155427
148,2020-11-10 14:50:07.160000+00:00,184.14,217.66,0.4,0.0,0.0,25.6,4.139999999999963,-37.66,154.8
149,2020-11-10 14:50:07.281000+00:00,155.98,217.66,0.4,0.0,0.0,25.6,-24.02000000000001,-37.66000000000001,154.79999999999995
150,2020-11-10 14:50:07.282000+00:00,171.34,217.66,0.4,0.0,0.0,25.6,-8.660000000000009,-37.660000000000025,154.8
151,2020-11-10 14:50:07.292000+00:00,60.26,-44.56,16.42,103.25,0.0,0.0,-27.914839482999984,20.908063417805373,42.97668593795411
152,2020-11-10 14:50:07.400000+00:00,60.14,-44.91,16.48,103.25,0.0,0.0,-27.858322970613127,20.938975779352305,43.35270972405179
153,2020-11-10 14:50:07.400000+00:00,60.36,-44.74,16.27,103.25,0.0,0.0,-27.85300863161633,20.79573132682397,43.165606783810645
154,2020-11-10 14:50:07.401000+00:00,60.02,-44.95,16.44,103.25,0.0,0.0,-27.99166505157228,20.909281641358067,43.39445238594201
155,2020-11-10 14:50:07.520000+00:00,60.0,-44.91,16.27,103.25,0.0,0.0,-28.14848783055417,20.790334400310005,43.34735882348094
156,2020-11-10 14:50:07.550000+00:00,60.02,-44.91,16.21,103.25,0.0,0.0,-28.17136219422452,20.747863077722503,43.345907479954015
157,2020-11-10 14:50:07.764000+00:00,60.14,-44.76,16.11,103.25,0.0,0.0,-28.1793834619856,20.6815485861241,43.18330647746495
158,2020-11-10 14:50:07.765000+00:00,60.15,-44.66,16.12,103.25,0.0,0.0,-28.20001438238401,20.691558444943176,43.07668075652322
159,2020-11-10 14:50:08.002000+00:00,60.25,-44.65,16.12,103.25,0.0,0.0,-28.10378985011829,20.69184605262333,43.065995652948665
160,2020-11-10 14:50:08.002000+00:00,60.13,-44.76,16.28,103.25,0.0,0.0,-28.06829086681215,20.80220345430431,43.18722838643389
161,2020-11-10 14:50:08.030000+00:00,60.23,-44.88,16.33,103.25,0.0,0.0,-27.887009919407507,20.83379343467145,43.31676338131883
162,2020-11-10 14:50:08.151000+00:00,60.45,-44.84,16.27,103.25,0.0,0.0,-27.725052719344333,20.792579836665315,43.27252132455863
163,2020-11-10 14:50:08.270000+00:00,60.37,-44.8,16.26,103.25,0.0,0.0,-27.827365488756445,20.786756196295904,43.22951681855545
164,2020-11-10 14:50:09.068000+00:00,60.39,-44.81,16.21,103.25,0.0,0.0,-27.839229186095217,20.750986194039854,43.23902364180889
165,2020-11-10 14:50:09.068000+00:00,60.52,-44.77,16.25,103.25,0.0,0.0,-27.695874852357694,20.780600978857507,43.19720688219578
166,2020-11-10 14:50:09.071000+00:00,60.28,-44.73,16.23,103.25,0.0,0.0,-27.965288187740377,20.7676391337778,43.15397682369933
167,2020-11-10 14:50:09.080000+00:00,60.23,-44.74,16.13,103.25,0.0,0.0,-28.082695235615567,20.69633388815773,43.162383217234286
168,2020-11-10 14:50:09.081000+00:00,60.14,-44.73,16.14,103.25,0.0,0.0,-28.16935488174964,20.703729237648524,43.15192157174636
169,2020-11-10 14:50:09.082000+00:00,60.03,-44.79,16.21,103.25,0.0,0.0,-28.206803421796163,20.75160288994796,43.217646347030716
170,2020-11-10 14:50:09.092000+00:00,60.03,-44.82,16.21,103.25,0.0,0.0,-28.19544217224605,20.75067685510555,43.24971222372049
171,2020-11-10 14:50:09.094000+00:00,60.01,-44.8,16.26,103.25,0.0,0.0,-28.18736548875648,20.786756196295904,43.22951681855547
172,2020-11-10 14:50:09.260000+00:00,59.97,-44.8,16.27,103.25,0.0,0.0,-28.22023423366793,20.793848378193392,43.229756044596215
173,2020-11-10 14:50:09.260000+00:00,60.05,-44.83,16.28,103.25,0.0,0.0,-28.12171216807756,20.799986385847856,43.26207163427036
174,2020-11-10 14:50:09.382000+00:00,59.8,-44.8,16.24,103.25,0.0,0.0,-28.41162689915319,20.772571749270465,43.229041232460915
175,2020-11-10 14:50:09.627000+00:00,59.97,-44.78,16.19,103.25,0.0,0.0,-28.284842794030663,20.737720552377567,43.20649343891394
176,2020-11-10 14:50:09.627000+00:00,59.99,-44.78,16.21,103.25,0.0,0.0,-28.250590643352552,20.751910246894926,43.20695763434919
177,2020-11-10 14:50:09.801000+00:00,60.1,-44.79,16.21,103.25,0.0,0.0,-28.13680342179616,20.75160288994796,43.217646347030716
178,2020-11-10 14:50:09.801000+00:00,60.18,-44.76,16.21,103.25,0.0,0.0,-28.068165293138538,20.752522978707713,43.185580078863886
179,2020-11-10 14:50:10.131000+00:00,60.04,-44.78,16.21,103.25,0.0,0.0,-28.200590643352555,20.751910246894926,43.2069576343492
180,2020-11-10 14:50:10.132000+00:00,59.9,-44.78,16.22,103.25,0.0,0.0,-28.3334640203094,20.75900505354953,43.20719116391243
181,2020-11-10 14:50:10.132000+00:00,60.13,-44.79,16.21,103.25,0.0,0.0,-28.106803421796172,20.75160288994797,43.21764634703069
182,2020-11-10 14:50:10.140000+00:00,59.91,-44.77,16.21,103.25,0.0,0.0,-28.33437793384924,20.752216943152614,43.19626887826275
183,2020-11-10 14:50:10.280000+00:00,59.92,-44.8,16.26,103.25,0.0,0.0,-28.277365488756466,20.786756196295904,43.22951681855545
184,2020-11-10 14:50:10.370000+00:00,60.04,-44.79,16.19,103.25,0.0,0.0,-28.211058373910298,20.737415681978813,43.21718123053108
185,2020-11-10 14:50:10.490000+00:00,59.95,-44.77,16.18,103.25,0.0,0.0,-28.315751409760534,20.73092863198651,43.19557539880074
186,2020-11-10 14:50:10.673000+00:00,59.72,-44.76,16.25,103.25,0.0,0.0,-28.4996678175297,20.780911986281602,43.18651623866313
187,2020-11-10 14:50:10.673000+00:00,59.83,-44.8,16.26,103.25,0.0,0.0,-28.367365488756448,20.786756196295904,43.22951681855546
188,2020-11-10 14:50:10.730000+00:00,59.91,-44.79,16.25,103.25,0.0,0.0,-28.298289132025793,20.779976979012016,43.21858803690189
189,2020-11-10 14:50:10.910000+00:00,59.94,-44.84,16.22,103.25,0.0,0.0,-28.27073332978177,20.757143538197237,43.27132554631064
190,2020-11-10 14:50:11.092000+00:00,59.9,-44.79,16.24,103.25,0.0,0.0,-28.31541825333265,20.7728834978833,43.218351181980196
191,2020-11-10 14:50:13.761000+00:00,60.04,-44.8,16.29,103.25,0.0,0.0,-28.13597062236657,20.808032658201427,43.23023736335617
192,2020-11-10 14:50:13.761000+00:00,60.03,-44.76,16.21,103.25,0.0,0.0,-28.218165293138533,20.752522978707727,43.18558007886388
