Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 12:03:37.347000+00:00,225.47,-56.56,-76.85,0.05,32.21,-71.06
2020-10-22 12:03:37.375000+00:00,224.44,-54.34,-81.74,356.77,31.07,-67.8
2020-10-22 12:03:37.486000+00:00,225.74,-52.41,-79.37,354.76,31.28,-67.12
2020-10-22 12:03:37.624000+00:00,226.74,-53.97,-76.06,346.9,32.23,-71.02
2020-10-22 12:03:37.706000+00:00,216.77,-51.75,-59.82,344.88,30.75,-63.15
2020-10-22 12:03:37.826000+00:00,213.71,-45.49,-48.63,351.79,30.11,-50.07
2020-10-22 12:03:38.337000+00:00,212.3,-36.08,-39.81,1.14,21.57,-33.88
2020-10-22 12:03:38.429000+00:00,209.74,-42.97,-35.01,0.79,13.67,-40.4
2020-10-22 12:03:38.516000+00:00,203.0,-47.39,-36.13,353.33,13.35,-47.72
2020-10-22 12:03:38.517000+00:00,199.54,-44.66,-38.19,346.2,15.28,-47.26
2020-10-22 12:03:38.527000+00:00,192.89,-41.78,-35.94,341.11,15.78,-45.48
2020-10-22 12:03:38.528000+00:00,188.12,-34.67,-37.46,334.4,19.58,-42.14
2020-10-22 12:03:38.529000+00:00,181.68,-30.5,-35.22,330.4,20.32,-37.27
2020-10-22 12:03:38.667000+00:00,174.74,-31.6,-32.21,324.27,21.24,-35.02
2020-10-22 12:03:38.696000+00:00,166.52,-24.95,-35.33,316.41,31.41,-26.21
2020-10-22 12:03:38.787000+00:00,160.4,-6.34,-42.65,319.18,37.88,-7.73
2020-10-22 12:03:38.957000+00:00,158.53,-3.24,-47.99,317.97,41.11,-5.07
2020-10-22 12:03:39.056000+00:00,158.14,2.41,-51.92,319.92,43.35,-0.18
2020-10-22 12:03:39.146000+00:00,159.47,1.33,-51.58,320.43,41.36,-0.23
2020-10-22 12:03:39.208000+00:00,162.56,2.12,-47.84,322.34,38.4,0.15
2020-10-22 12:03:39.871000+00:00,173.82,-5.81,-44.05,327.81,36.72,-6.76
2020-10-22 12:03:39.892000+00:00,177.98,-5.24,-45.56,330.7,38.17,-6.96
2020-10-22 12:03:39.903000+00:00,186.65,-16.24,-44.75,331.17,36.62,-20.89
2020-10-22 12:03:39.934000+00:00,188.6,-33.12,-38.77,329.08,25.36,-37.36
2020-10-22 12:03:39.960000+00:00,169.04,-38.74,-26.57,317.23,15.53,-41.13
2020-10-22 12:03:40.022000+00:00,171.23,-32.72,-31.99,318.44,20.63,-33.49
2020-10-22 12:03:40.107000+00:00,174.63,-17.22,-40.78,325.03,31.23,-15.35
2020-10-22 12:03:40.196000+00:00,176.17,-9.27,-47.92,329.72,36.32,-7.8
2020-10-22 12:03:40.316000+00:00,175.15,-5.57,-48.63,330.95,36.38,-2.75
2020-10-22 12:03:40.468000+00:00,175.67,-3.61,-50.09,332.68,38.98,0.01
2020-10-22 12:03:40.526000+00:00,175.79,-5.49,-51.69,330.98,40.04,-1.12
2020-10-22 12:03:40.736000+00:00,176.41,-2.83,-52.61,330.41,40.01,-1.17
2020-10-22 12:03:40.736000+00:00,181.6,-5.06,-51.78,332.73,43.42,-3.66
2020-10-22 12:03:40.939000+00:00,196.33,-20.64,-50.47,323.05,60.31,-32.24
2020-10-22 12:03:40.939000+00:00,188.26,-8.24,-51.01,335.77,52.04,-9.34
2020-10-22 12:03:41.036000+00:00,202.98,-33.97,-48.83,317.43,50.02,-45.16
2020-10-22 12:03:41.217000+00:00,198.24,-35.75,-38.66,330.67,24.57,-38.02
2020-10-22 12:03:41.275000+00:00,187.85,-22.17,-35.16,328.57,9.73,-29.01
2020-10-22 12:03:41.336000+00:00,180.58,-20.99,-40.08,321.76,7.83,-25.48
2020-10-22 12:03:41.457000+00:00,187.56,-26.19,-45.34,328.15,10.82,-30.94
2020-10-22 12:03:41.643000+00:00,206.97,-58.37,-65.65,313.53,29.97,-68.66
2020-10-22 12:03:41.876000+00:00,197.37,-53.64,-50.95,319.52,28.47,-58.48
2020-10-22 12:03:41.940000+00:00,179.39,-36.07,-27.43,331.58,3.67,-40.72
2020-10-22 12:03:42.058000+00:00,173.57,-13.14,-36.93,327.33,-3.16,-20.03
2020-10-22 12:03:42.058000+00:00,175.44,-28.87,-26.9,332.93,-5.63,-37.53
2020-10-22 12:03:42.236000+00:00,169.75,0.61,-41.34,323.52,-2.97,-7.02
2020-10-22 12:03:42.237000+00:00,167.32,6.0,-38.59,320.24,-8.09,-3.53
2020-10-22 12:03:42.416000+00:00,167.18,6.26,-45.33,320.83,-3.84,-3.65
2020-10-22 12:03:42.476000+00:00,170.43,4.71,-45.91,323.53,-11.17,-6.11
2020-10-22 12:03:42.718000+00:00,179.12,-0.86,-45.28,333.97,-20.58,-14.52
2020-10-22 12:03:42.836000+00:00,202.2,-15.61,-52.03,359.37,-9.56,-29.28
2020-10-22 12:03:42.836000+00:00,190.04,-8.12,-48.27,347.38,-21.1,-21.98
2020-10-22 12:03:42.846000+00:00,204.64,-23.32,-51.22,356.73,1.55,-37.2
2020-10-22 12:03:42.957000+00:00,206.01,-35.94,-51.69,347.59,16.37,-48.45
2020-10-22 12:03:43.076000+00:00,218.16,-47.82,-66.31,335.53,31.44,-64.0
2020-10-22 12:03:43.136000+00:00,224.44,-51.89,-73.72,328.95,36.58,-71.18
2020-10-22 12:03:43.438000+00:00,224.03,-51.58,-72.44,331.03,36.76,-71.95
2020-10-22 12:03:43.439000+00:00,229.96,-54.89,-79.91,329.71,36.41,-78.27
2020-10-22 12:03:43.496000+00:00,234.7,-59.75,-86.5,326.76,35.92,-87.61
2020-10-22 12:03:43.557000+00:00,257.93,-64.98,-110.64,319.88,34.24,-105.72
2020-10-22 12:03:43.677000+00:00,246.23,-69.75,-97.53,333.47,28.7,-92.42
2020-10-22 12:03:43.818000+00:00,259.01,-69.52,-107.49,339.96,30.8,-95.07
2020-10-22 12:03:43.863000+00:00,273.89,-71.22,-119.34,343.83,29.1,-102.35
2020-10-22 12:03:44.072000+00:00,265.35,-74.03,-95.38,1.31,23.96,-96.74
2020-10-22 12:03:44.188000+00:00,254.28,-69.22,-76.09,9.73,25.09,-89.8
2020-10-22 12:03:44.338000+00:00,240.0,-66.71,-46.39,19.28,20.5,-79.77
2020-10-22 12:03:44.404000+00:00,221.66,-54.83,-15.5,28.94,11.17,-58.07
2020-10-22 12:03:44.457000+00:00,209.81,-54.31,-10.93,18.45,8.1,-54.04
2020-10-22 12:03:44.576000+00:00,204.94,-41.54,-15.4,14.66,2.74,-39.59
2020-10-22 12:03:44.727000+00:00,204.98,-36.5,-22.14,10.25,5.78,-34.61
2020-10-22 12:03:44.786000+00:00,208.33,-45.88,-33.78,5.01,13.86,-43.85
2020-10-22 12:03:44.936000+00:00,208.31,-35.32,-35.98,5.21,15.97,-33.94
2020-10-22 12:03:45.330000+00:00,207.27,-30.96,-31.75,7.39,9.88,-33.24
2020-10-22 12:03:45.348000+00:00,207.64,-24.89,-25.87,11.5,-2.14,-30.69
2020-10-22 12:03:45.370000+00:00,206.31,-27.4,-25.84,6.39,0.74,-29.18
2020-10-22 12:03:45.381000+00:00,214.67,-38.74,-34.77,4.32,16.69,-41.1
2020-10-22 12:03:45.417000+00:00,223.51,-48.78,-44.84,7.18,18.45,-52.83
2020-10-22 12:03:45.482000+00:00,222.34,-57.94,-49.33,6.94,14.91,-65.72
2020-10-22 12:03:45.596000+00:00,202.89,-54.02,-36.85,3.49,2.57,-67.24
2020-10-22 12:03:45.718000+00:00,187.35,-43.43,-27.05,2.05,-11.12,-60.59
2020-10-22 12:03:45.836000+00:00,176.44,-35.69,-15.99,356.92,-18.89,-54.17
2020-10-22 12:03:46.196000+00:00,167.5,-40.0,-6.33,354.9,-21.28,-57.94
2020-10-22 12:03:46.436000+00:00,165.53,-43.23,-10.76,351.27,-14.03,-57.86
2020-10-22 12:03:46.437000+00:00,179.12,-44.65,-29.84,350.66,-0.78,-54.38
2020-10-22 12:03:46.441000+00:00,186.91,-40.47,-36.18,353.31,4.05,-50.35
2020-10-22 12:03:46.448000+00:00,186.54,-40.12,-38.29,349.34,9.2,-47.28
2020-10-22 12:03:46.449000+00:00,611.18,-39.19,-311.73,12.59,-49.74,0.0
2020-10-22 12:03:46.795000+00:00,180.51,-43.68,-40.1,337.6,16.5,-52.41
2020-10-22 12:03:46.796000+00:00,184.04,-38.35,-50.2,335.37,23.62,-47.71
2020-10-22 12:03:46.797000+00:00,187.11,-32.32,-54.6,338.25,24.55,-42.02
2020-10-22 12:03:46.807000+00:00,185.38,-34.33,-51.88,337.72,20.59,-43.47
2020-10-22 12:03:46.977000+00:00,185.21,-37.67,-51.84,334.44,22.0,-46.48
2020-10-22 12:03:47.226000+00:00,212.01,-49.62,-76.85,333.31,36.97,-66.1
2020-10-22 12:03:47.396000+00:00,232.1,-60.26,-97.3,321.43,38.53,-88.85
2020-10-22 12:03:47.396000+00:00,214.8,-56.76,-79.48,329.18,34.65,-74.39
2020-10-22 12:03:47.516000+00:00,195.49,-47.15,-53.02,343.39,23.08,-56.55
2020-10-22 12:03:47.756000+00:00,190.43,-46.2,-40.39,347.25,16.94,-50.83
2020-10-22 12:03:47.818000+00:00,194.64,-45.94,-44.59,346.36,21.29,-49.78
2020-10-22 12:03:47.819000+00:00,196.11,-42.87,-47.42,344.67,22.97,-47.83
2020-10-22 12:03:47.936000+00:00,195.49,-36.89,-48.04,344.07,25.42,-41.56
2020-10-22 12:03:48.057000+00:00,194.92,-24.31,-47.37,347.36,23.1,-26.31
2020-10-22 12:03:48.296000+00:00,191.35,-10.04,-54.18,344.42,29.95,-10.84
2020-10-22 12:03:48.356000+00:00,186.77,-12.72,-56.45,337.31,33.24,-12.68
2020-10-22 12:03:48.477000+00:00,184.32,-14.0,-56.79,333.43,33.4,-14.08
2020-10-22 12:03:48.537000+00:00,179.34,-11.83,-57.45,329.68,30.94,-12.36
2020-10-22 12:03:48.658000+00:00,183.62,-16.0,-57.36,331.96,24.06,-21.33
2020-10-22 12:03:49.094000+00:00,185.41,-28.23,-52.58,331.39,17.74,-36.57
2020-10-22 12:03:49.138000+00:00,185.78,-31.46,-45.49,335.75,11.77,-37.48
2020-10-22 12:03:49.262000+00:00,191.57,-25.58,-47.64,341.23,9.7,-32.06
2020-10-22 12:03:49.376000+00:00,200.88,-17.78,-46.65,350.95,5.11,-23.57
2020-10-22 12:03:49.377000+00:00,207.91,-14.86,-48.49,357.84,7.5,-20.75
2020-10-22 12:03:49.377000+00:00,204.18,-16.13,-48.59,350.86,10.81,-21.46
2020-10-22 12:03:49.386000+00:00,186.06,-25.37,-47.69,323.92,18.72,-34.48
2020-10-22 12:03:49.437000+00:00,173.73,-28.62,-44.69,311.76,17.84,-40.05
2020-10-22 12:03:49.617000+00:00,166.08,-22.06,-39.75,311.54,13.18,-37.39
2020-10-22 12:03:49.680000+00:00,162.24,-10.72,-35.53,313.5,10.58,-25.04
2020-10-22 12:03:49.798000+00:00,164.74,-15.17,-38.46,317.51,6.33,-27.04
2020-10-22 12:03:49.856000+00:00,168.69,-13.7,-39.6,322.0,1.79,-26.73
2020-10-22 12:03:50.066000+00:00,171.78,-12.52,-41.63,325.39,0.77,-25.46
2020-10-22 12:03:50.156000+00:00,173.61,-14.31,-38.7,328.25,0.81,-25.81
2020-10-22 12:03:50.157000+00:00,177.23,-15.36,-39.67,330.35,5.85,-24.89
2020-10-22 12:03:50.337000+00:00,177.96,-12.4,-44.88,330.04,10.96,-20.77
2020-10-22 12:03:50.338000+00:00,176.25,-5.76,-47.13,330.75,10.58,-16.25
2020-10-22 12:03:50.668000+00:00,174.83,-4.64,-39.59,330.54,-3.27,-15.6
2020-10-22 12:03:50.668000+00:00,177.48,-3.55,-44.47,332.93,3.35,-14.91
2020-10-22 12:03:50.680000+00:00,174.42,-4.34,-37.5,330.38,-3.94,-13.62
2020-10-22 12:03:50.897000+00:00,176.16,-1.27,-42.4,330.59,-0.78,-10.55
2020-10-22 12:03:50.908000+00:00,176.28,-0.19,-47.41,331.54,1.79,-9.11
2020-10-22 12:03:50.936000+00:00,177.61,3.49,-46.12,335.4,-0.21,-7.0
2020-10-22 12:03:51.147000+00:00,178.85,1.18,-42.01,335.67,-5.41,-10.27
2020-10-22 12:03:51.149000+00:00,176.0,-1.33,-37.78,331.41,-7.16,-11.92
2020-10-22 12:03:51.296000+00:00,175.09,-0.82,-38.82,329.96,-5.66,-10.43
2020-10-22 12:03:51.386000+00:00,177.88,-1.89,-39.57,332.97,-5.8,-10.51
2020-10-22 12:03:51.479000+00:00,183.47,-3.44,-43.29,339.2,-0.87,-9.72
2020-10-22 12:03:51.596000+00:00,179.2,2.87,-45.53,335.66,5.52,-4.34
2020-10-22 12:03:51.776000+00:00,178.96,3.07,-42.05,334.83,-1.95,-5.22
2020-10-22 12:03:51.776000+00:00,177.62,1.04,-38.01,331.85,-5.99,-6.83
2020-10-22 12:03:51.896000+00:00,175.28,2.29,-37.29,328.97,-6.22,-4.85
2020-10-22 12:03:51.956000+00:00,175.68,5.71,-41.78,329.05,-3.01,-3.07
2020-10-22 12:03:52.077000+00:00,175.89,5.63,-46.94,330.63,1.19,-2.3
2020-10-22 12:03:52.197000+00:00,174.43,6.77,-46.98,332.08,1.69,-1.69
2020-10-22 12:03:52.259000+00:00,177.37,5.79,-42.79,334.35,-3.98,-3.37
2020-10-22 12:03:52.392000+00:00,174.62,5.56,-38.08,329.38,-7.41,-3.8
2020-10-22 12:03:52.496000+00:00,172.49,4.59,-34.93,327.0,-8.03,-3.41
2020-10-22 12:03:52.676000+00:00,175.16,2.37,-32.3,330.43,-9.89,-5.2
2020-10-22 12:03:52.676000+00:00,178.16,5.84,-37.38,333.55,-0.97,1.04
2020-10-22 12:03:52.801000+00:00,172.91,8.4,-41.79,329.65,8.99,2.21
2020-10-22 12:03:52.947000+00:00,172.57,4.92,-42.49,330.12,9.01,-2.94
2020-10-22 12:03:53.096000+00:00,175.02,2.8,-38.5,332.1,3.69,-6.39
2020-10-22 12:03:53.098000+00:00,174.33,1.65,-34.5,330.01,-3.77,-7.65
2020-10-22 12:03:53.216000+00:00,171.81,5.71,-31.67,326.72,-12.64,-3.85
2020-10-22 12:03:53.308000+00:00,169.98,10.62,-34.96,323.14,-17.41,0.26
2020-10-22 12:03:53.396000+00:00,168.14,10.67,-39.11,321.98,-13.8,1.5
2020-10-22 12:03:53.667000+00:00,168.5,7.32,-42.88,326.16,-5.42,-0.51
2020-10-22 12:03:53.703000+00:00,167.61,6.17,-42.08,326.77,5.78,-1.17
2020-10-22 12:03:53.704000+00:00,162.88,4.16,-41.02,321.13,14.94,-2.82
2020-10-22 12:03:53.786000+00:00,162.48,-5.74,-39.14,317.8,21.26,-11.68
2020-10-22 12:03:53.876000+00:00,176.77,-24.32,-45.28,320.07,36.09,-32.09
2020-10-22 12:03:54.001000+00:00,186.8,-34.45,-48.52,316.37,43.78,-42.7
2020-10-22 12:03:54.116000+00:00,187.84,-34.81,-39.12,320.87,41.82,-37.85
2020-10-22 12:03:54.296000+00:00,180.73,-50.01,-23.75,325.55,20.15,-49.11
2020-10-22 12:03:54.417000+00:00,179.18,-48.3,-28.98,324.1,18.55,-49.17
2020-10-22 12:03:54.578000+00:00,183.58,-47.17,-39.07,320.86,22.92,-50.75
2020-10-22 12:03:54.596000+00:00,182.9,-40.42,-40.82,322.28,25.35,-42.03
2020-10-22 12:03:54.688000+00:00,181.96,-28.41,-44.68,322.82,31.89,-32.09
2020-10-22 12:03:54.836000+00:00,184.52,-22.32,-52.5,323.85,41.38,-27.19
2020-10-22 12:03:54.926000+00:00,183.62,-18.65,-51.42,322.99,42.41,-24.26
2020-10-22 12:03:55.076000+00:00,180.0,-15.76,-50.91,321.93,44.7,-20.74
2020-10-22 12:03:55.137000+00:00,178.49,-12.62,-50.95,321.18,46.62,-17.75
2020-10-22 12:03:55.200000+00:00,183.17,-18.19,-52.5,319.2,49.51,-25.13
2020-10-22 12:03:55.376000+00:00,190.06,-18.96,-55.06,322.67,53.3,-27.14
2020-10-22 12:03:55.407000+00:00,198.49,-29.99,-58.0,306.84,56.5,-52.5
2020-10-22 12:03:55.501000+00:00,198.63,-40.63,-55.48,300.74,46.55,-60.79
2020-10-22 12:03:55.647000+00:00,193.96,-49.76,-47.6,305.36,33.63,-58.76
2020-10-22 12:03:55.737000+00:00,183.45,-36.02,-36.45,318.81,17.81,-40.75
2020-10-22 12:03:55.857000+00:00,179.05,-23.38,-34.61,320.85,10.15,-31.83
2020-10-22 12:03:56.008000+00:00,177.49,-11.89,-42.0,320.3,12.58,-25.14
2020-10-22 12:03:56.008000+00:00,177.53,-14.57,-38.56,319.91,10.87,-26.35
2020-10-22 12:03:56.098000+00:00,172.95,-7.15,-39.46,318.31,12.55,-18.25
2020-10-22 12:03:56.217000+00:00,171.48,-3.64,-38.1,319.22,0.16,-13.17
2020-10-22 12:03:56.340000+00:00,169.56,1.25,-35.91,317.88,-10.97,-10.39
2020-10-22 12:03:56.461000+00:00,166.94,6.01,-39.75,314.71,-17.64,-6.75
2020-10-22 12:03:56.576000+00:00,167.23,8.51,-38.48,314.11,-23.18,-4.52
2020-10-22 12:03:56.697000+00:00,168.16,3.38,-34.04,316.0,-25.68,-7.64
2020-10-22 12:03:56.756000+00:00,172.25,-4.4,-28.48,325.3,-24.72,-13.54
2020-10-22 12:03:56.818000+00:00,192.02,-22.01,-37.1,346.41,-4.84,-24.48
2020-10-22 12:03:56.936000+00:00,207.23,-33.86,-52.01,353.82,11.64,-34.54
2020-10-22 12:03:57.093000+00:00,225.74,-44.5,-68.36,1.87,19.8,-47.48
2020-10-22 12:03:57.178000+00:00,222.23,-48.45,-64.23,355.98,18.53,-51.5
2020-10-22 12:03:57.328000+00:00,202.65,-45.03,-46.09,342.09,14.2,-49.19
2020-10-22 12:03:57.330000+00:00,191.24,-44.61,-37.33,333.06,11.6,-45.77
2020-10-22 12:03:57.449000+00:00,189.18,-42.48,-36.98,331.3,10.27,-45.28
2020-10-22 12:03:57.687000+00:00,199.59,-32.44,-51.88,334.19,22.39,-34.67
2020-10-22 12:03:57.776000+00:00,202.71,-26.57,-54.92,337.0,22.94,-31.26
2020-10-22 12:03:57.837000+00:00,206.23,-28.0,-56.71,339.16,23.23,-31.94
2020-10-22 12:03:57.926000+00:00,205.78,-28.76,-56.32,339.53,18.36,-31.03
2020-10-22 12:03:58.090000+00:00,205.88,-25.08,-54.77,340.06,17.12,-29.98
2020-10-22 12:03:58.169000+00:00,208.12,-21.81,-57.64,341.4,18.33,-28.01
2020-10-22 12:03:58.259000+00:00,214.05,-22.38,-54.56,350.7,14.62,-26.63
2020-10-22 12:03:58.376000+00:00,224.56,-25.76,-56.92,359.52,15.18,-29.85
2020-10-22 12:03:58.440000+00:00,232.33,-28.33,-56.54,5.5,14.88,-30.06
2020-10-22 12:03:58.557000+00:00,244.12,-32.36,-56.3,15.52,14.48,-31.87
2020-10-22 12:03:58.647000+00:00,264.82,-35.56,-64.12,32.95,17.39,-34.79
2020-10-22 12:03:58.737000+00:00,266.49,-36.39,-62.9,28.68,20.43,-38.95
2020-10-22 12:03:58.978000+00:00,266.39,-46.8,-62.61,357.57,30.57,-54.67
2020-10-22 12:03:59.158000+00:00,258.14,-53.67,-57.25,337.4,35.72,-65.64
2020-10-22 12:03:59.159000+00:00,256.23,-59.06,-70.66,306.38,42.51,-84.15
2020-10-22 12:03:59.366000+00:00,249.8,-54.76,-78.22,317.61,41.24,-70.87
2020-10-22 12:03:59.366000+00:00,249.22,-56.59,-79.82,332.94,29.89,-67.48
2020-10-22 12:03:59.459000+00:00,236.13,-51.87,-66.24,347.81,17.77,-56.48
2020-10-22 12:03:59.786000+00:00,239.41,-32.64,-53.35,4.16,7.71,-37.46
2020-10-22 12:03:59.820000+00:00,228.99,-22.93,-47.93,351.21,13.42,-26.39
2020-10-22 12:03:59.998000+00:00,224.4,-7.79,-47.41,350.41,37.99,-4.28
2020-10-22 12:04:00.057000+00:00,228.31,-13.64,-48.62,348.74,43.41,-11.98
2020-10-22 12:04:00.237000+00:00,233.22,-22.82,-46.39,346.85,35.23,-23.08
2020-10-22 12:04:00.270000+00:00,229.81,-24.34,-42.49,343.51,28.48,-24.41
2020-10-22 12:04:00.503000+00:00,228.45,-19.72,-44.46,344.93,24.23,-20.33
2020-10-22 12:04:00.609000+00:00,233.2,-27.0,-50.62,342.26,30.17,-29.14
2020-10-22 12:04:00.657000+00:00,235.48,-35.09,-53.52,336.61,31.75,-40.47
2020-10-22 12:04:00.778000+00:00,232.22,-45.91,-52.3,330.21,30.24,-50.68
2020-10-22 12:04:00.867000+00:00,236.02,-49.62,-61.19,325.11,34.52,-59.58
2020-10-22 12:04:01.025000+00:00,254.8,-62.98,-80.91,322.9,30.4,-80.21
2020-10-22 12:04:01.077000+00:00,249.37,-74.74,-78.59,327.02,18.54,-86.73
2020-10-22 12:04:01.197000+00:00,246.86,-82.95,-82.88,327.27,11.36,-94.22
2020-10-22 12:04:01.346000+00:00,129.42,-87.05,28.21,327.48,4.88,-99.61
2020-10-22 12:04:01.377000+00:00,101.26,-76.77,55.61,331.63,-5.57,-96.57
2020-10-22 12:04:01.499000+00:00,105.52,-73.33,52.49,345.71,-10.17,-96.53
2020-10-22 12:04:01.617000+00:00,105.76,-80.09,44.41,341.67,-4.73,-96.91
2020-10-22 12:04:02.305000+00:00,128.22,-73.32,19.95,345.21,-3.75,-89.23
2020-10-22 12:04:02.307000+00:00,190.33,-74.55,-52.63,337.85,15.68,-85.06
2020-10-22 12:04:02.318000+00:00,204.0,-64.6,-65.32,347.46,24.38,-76.69
2020-10-22 12:04:02.333000+00:00,192.51,-58.07,-47.95,356.05,19.21,-63.23
2020-10-22 12:04:02.350000+00:00,189.8,-52.77,-43.74,359.23,15.0,-55.74
2020-10-22 12:04:02.363000+00:00,195.2,-50.4,-52.61,354.36,19.68,-56.04
2020-10-22 12:04:02.591000+00:00,198.24,-36.27,-63.3,343.34,37.06,-44.1
2020-10-22 12:04:02.710000+00:00,197.28,-37.02,-54.58,341.0,32.6,-45.24
2020-10-22 12:04:02.710000+00:00,199.68,-34.35,-61.46,341.13,37.92,-45.62
2020-10-22 12:04:02.909000+00:00,185.02,-32.62,-37.8,342.48,16.96,-38.05
2020-10-22 12:04:02.915000+00:00,177.28,-34.4,-30.13,336.36,15.51,-39.78
2020-10-22 12:04:03.120000+00:00,177.16,-26.51,-43.51,325.11,30.87,-32.78
2020-10-22 12:04:03.296000+00:00,176.92,-21.06,-46.59,325.2,33.56,-27.02
2020-10-22 12:04:03.357000+00:00,177.73,-19.01,-48.13,325.31,35.22,-24.7
2020-10-22 12:04:03.418000+00:00,178.28,-16.33,-50.86,325.97,37.69,-20.46
2020-10-22 12:04:03.597000+00:00,168.71,-2.84,-49.7,325.99,35.37,-3.08
2020-10-22 12:04:03.597000+00:00,173.5,-13.72,-48.62,325.07,35.11,-13.85
2020-10-22 12:04:03.780000+00:00,168.55,-0.33,-51.72,326.09,39.99,-1.82
2020-10-22 12:04:03.836000+00:00,172.61,-8.56,-52.95,324.14,43.39,-13.6
2020-10-22 12:04:04.261000+00:00,175.52,-9.32,-53.27,325.9,43.03,-14.99
2020-10-22 12:04:04.262000+00:00,173.89,-5.49,-49.57,327.28,41.5,-9.47
2020-10-22 12:04:04.267000+00:00,181.5,-13.43,-42.51,327.32,46.54,-19.82
2020-10-22 12:04:04.267000+00:00,174.41,-2.67,-46.41,330.16,46.51,-5.21
2020-10-22 12:04:04.617000+00:00,177.22,-22.23,-40.15,329.45,12.42,-26.06
2020-10-22 12:04:04.617000+00:00,174.41,-30.86,-32.73,322.62,19.19,-33.87
2020-10-22 12:04:04.768000+00:00,183.83,-18.61,-43.63,336.08,12.16,-22.6
2020-10-22 12:04:04.769000+00:00,188.07,-4.03,-41.07,343.01,3.05,-9.56
2020-10-22 12:04:04.887000+00:00,202.67,0.84,-42.29,358.52,2.31,-5.29
2020-10-22 12:04:04.916000+00:00,214.64,-2.43,-44.51,10.59,4.66,-6.95
2020-10-22 12:04:05.036000+00:00,204.65,-9.42,-48.79,355.23,14.48,-12.5
2020-10-22 12:04:05.156000+00:00,199.62,-24.55,-51.04,342.21,20.26,-30.42
2020-10-22 12:04:05.278000+00:00,201.19,-39.31,-51.0,339.96,16.26,-50.07
2020-10-22 12:04:05.460000+00:00,185.35,-46.56,-32.85,344.2,-5.08,-64.22
2020-10-22 12:04:05.460000+00:00,196.03,-47.33,-43.65,341.99,6.74,-62.06
2020-10-22 12:04:05.697000+00:00,173.4,-47.38,-19.61,340.22,-9.38,-61.73
2020-10-22 12:04:05.697000+00:00,165.33,-50.7,-15.17,331.49,-2.3,-59.08
2020-10-22 12:04:05.786000+00:00,170.48,-45.91,-24.7,335.47,-0.86,-51.42
2020-10-22 12:04:05.879000+00:00,174.89,-32.71,-29.59,341.03,-4.63,-35.65
2020-10-22 12:04:06.027000+00:00,176.62,-11.58,-35.12,339.4,-7.99,-17.64
2020-10-22 12:04:06.031000+00:00,175.08,-10.24,-38.36,335.36,0.55,-12.85
2020-10-22 12:04:06.206000+00:00,158.7,-20.61,-29.33,319.6,-4.94,-23.08
2020-10-22 12:04:06.239000+00:00,130.97,-31.41,-12.6,299.66,-18.66,-41.62
2020-10-22 12:04:06.389000+00:00,107.47,-23.82,2.93,285.3,-37.78,-45.62
2020-10-22 12:04:06.476000+00:00,103.84,-12.88,7.92,283.37,-52.0,-40.11
2020-10-22 12:04:06.574000+00:00,107.57,-14.58,5.5,297.81,-53.65,-48.7
2020-10-22 12:04:06.656000+00:00,101.68,-24.29,4.71,299.98,-49.08,-66.53
