Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 12:54:49.300000+00:00,214.15,-46.39,-53.7,348.59,19.31,-50.56
2020-10-22 12:54:49.505000+00:00,193.56,-40.47,-41.86,339.65,13.17,-46.9
2020-10-22 12:54:49.622000+00:00,196.6,-35.51,-47.6,340.76,14.37,-44.44
2020-10-22 12:54:49.685000+00:00,197.07,-33.32,-50.03,338.85,17.41,-41.83
2020-10-22 12:54:49.840000+00:00,190.27,-25.41,-46.5,336.03,14.03,-31.93
2020-10-22 12:54:49.912000+00:00,185.63,-19.0,-43.23,334.68,3.7,-25.35
2020-10-22 12:54:49.980000+00:00,184.11,-9.33,-41.48,333.71,0.2,-19.67
2020-10-22 12:54:50.130000+00:00,183.81,-12.05,-38.34,333.3,1.27,-18.43
2020-10-22 12:54:50.191000+00:00,183.51,-15.51,-37.3,333.21,0.32,-18.58
2020-10-22 12:54:50.336000+00:00,185.52,-14.69,-37.15,335.61,-1.77,-18.67
2020-10-22 12:54:50.401000+00:00,188.96,-13.34,-43.29,337.93,4.93,-16.3
2020-10-22 12:54:50.491000+00:00,188.04,-7.82,-46.82,337.61,7.62,-11.95
2020-10-22 12:54:50.641000+00:00,189.0,-5.9,-45.31,339.71,2.43,-12.37
2020-10-22 12:54:50.734000+00:00,189.16,-6.78,-40.34,340.09,-5.1,-13.42
2020-10-22 12:54:50.792000+00:00,190.17,-6.59,-41.31,340.04,-6.7,-13.15
2020-10-22 12:54:50.940000+00:00,192.94,-12.07,-44.32,340.69,-1.39,-16.54
2020-10-22 12:54:51.061000+00:00,197.48,-11.44,-47.79,343.08,2.75,-17.33
2020-10-22 12:54:51.131000+00:00,201.59,-13.52,-48.55,346.11,4.48,-18.31
2020-10-22 12:54:51.214000+00:00,207.63,-18.4,-49.18,352.27,7.73,-19.08
2020-10-22 12:54:51.305000+00:00,213.65,-17.34,-54.02,356.08,14.08,-17.66
2020-10-22 12:54:51.451000+00:00,216.03,-19.34,-55.81,352.13,19.98,-22.24
2020-10-22 12:54:51.600000+00:00,203.52,-43.01,-52.38,322.82,23.41,-51.69
2020-10-22 12:54:51.725000+00:00,175.16,-39.13,-33.48,305.36,18.24,-47.35
2020-10-22 12:54:51.840000+00:00,159.71,-30.03,-27.0,297.32,14.92,-37.53
