Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 17:00:07.213000+00:00,183.73,-9.92,-34.95,328.5,36.78,-24.79
2020-10-22 17:00:07.263000+00:00,184.52,-13.06,-36.35,327.68,37.25,-29.05
2020-10-22 17:00:07.432000+00:00,183.29,-21.3,-33.75,322.1,35.2,-37.14
2020-10-22 17:00:07.592000+00:00,180.11,-26.38,-34.91,314.27,37.3,-43.82
2020-10-22 17:00:07.592000+00:00,179.28,-22.55,-41.41,312.58,43.71,-42.32
2020-10-22 17:00:07.713000+00:00,182.11,-18.42,-44.23,317.67,47.79,-38.98
2020-10-22 17:00:07.772000+00:00,184.04,-24.14,-44.07,314.96,48.34,-45.37
2020-10-22 17:00:07.923000+00:00,180.33,-21.1,-41.73,317.96,44.5,-38.89
2020-10-22 17:00:07.983000+00:00,183.21,-12.68,-43.82,328.39,42.86,-29.25
2020-10-22 17:00:08.132000+00:00,190.58,-10.85,-41.36,338.54,38.74,-28.14
2020-10-22 17:00:08.163000+00:00,202.51,-14.78,-42.74,348.81,37.74,-33.25
2020-10-22 17:00:08.283000+00:00,199.76,-27.48,-44.27,330.44,42.72,-48.39
2020-10-22 17:00:08.406000+00:00,189.31,-39.96,-40.03,311.79,42.44,-59.73
2020-10-22 17:00:08.464000+00:00,178.21,-40.53,-30.87,309.19,37.51,-58.05
2020-10-22 17:00:08.583000+00:00,173.62,-33.56,-29.6,311.06,34.16,-51.03
2020-10-22 17:00:08.852000+00:00,169.77,-22.2,-31.63,315.06,35.95,-37.05
2020-10-22 17:00:08.853000+00:00,165.88,-4.96,-40.72,322.55,41.93,-15.92
2020-10-22 17:00:08.883000+00:00,164.95,-1.91,-46.83,324.91,47.04,-11.16
2020-10-22 17:00:09.009000+00:00,168.54,-7.47,-49.68,323.33,54.02,-16.49
2020-10-22 17:00:09.533000+00:00,172.15,-6.24,-45.09,329.61,53.1,-10.18
2020-10-22 17:00:09.533000+00:00,170.93,-7.07,-47.81,326.88,52.4,-13.96
2020-10-22 17:00:09.534000+00:00,187.09,-17.71,-38.24,330.68,44.81,-29.22
2020-10-22 17:00:09.534000+00:00,177.74,-6.42,-40.16,333.43,47.68,-12.17
2020-10-22 17:00:09.534000+00:00,191.37,-35.32,-35.78,322.69,38.9,-51.4
2020-10-22 17:00:09.602000+00:00,185.3,-37.68,-37.33,314.96,38.59,-53.84
2020-10-22 17:00:09.693000+00:00,177.68,-31.95,-35.67,312.08,38.79,-48.09
2020-10-22 17:00:09.782000+00:00,176.11,-31.25,-34.95,310.69,38.68,-49.87
2020-10-22 17:00:09.995000+00:00,177.04,-35.54,-39.59,306.38,41.66,-53.1
2020-10-22 17:00:10.053000+00:00,179.92,-27.28,-44.85,310.74,46.68,-45.93
2020-10-22 17:00:10.083000+00:00,177.44,-13.21,-48.88,321.32,49.3,-27.11
2020-10-22 17:00:10.203000+00:00,171.72,-3.97,-51.29,325.79,48.71,-15.49
2020-10-22 17:00:10.293000+00:00,172.74,-6.59,-52.42,324.62,51.89,-17.69
2020-10-22 17:00:10.844000+00:00,171.1,-7.55,-52.53,321.25,53.84,-18.39
2020-10-22 17:00:10.853000+00:00,170.74,-6.07,-49.32,322.21,51.0,-17.17
2020-10-22 17:00:10.864000+00:00,174.02,-6.14,-44.73,323.29,47.95,-19.78
2020-10-22 17:00:10.875000+00:00,184.89,-19.03,-46.73,320.85,48.6,-37.79
2020-10-22 17:00:10.922000+00:00,196.03,-27.58,-48.48,322.95,45.14,-53.81
2020-10-22 17:00:10.923000+00:00,210.3,-33.26,-57.16,321.78,45.93,-66.87
2020-10-22 17:00:11.555000+00:00,215.0,-31.28,-56.15,323.66,44.93,-66.49
2020-10-22 17:00:11.563000+00:00,218.75,-41.29,-58.73,317.97,41.19,-76.27
2020-10-22 17:00:11.563000+00:00,219.71,-34.4,-58.9,322.12,45.31,-71.51
2020-10-22 17:00:11.614000+00:00,203.91,-48.02,-46.28,315.85,30.87,-76.32
2020-10-22 17:00:11.618000+00:00,185.91,-45.45,-31.09,315.99,19.95,-72.65
2020-10-22 17:00:11.675000+00:00,171.48,-41.62,-18.65,318.28,14.66,-66.23
2020-10-22 17:00:11.853000+00:00,169.73,-38.07,-16.65,322.4,12.86,-62.84
2020-10-22 17:00:11.853000+00:00,177.13,-38.73,-28.5,322.54,24.68,-63.54
2020-10-22 17:00:11.972000+00:00,188.31,-32.36,-41.26,331.9,35.81,-57.63
2020-10-22 17:00:12.033000+00:00,193.6,-33.38,-45.99,333.09,41.23,-57.73
2020-10-22 17:00:12.753000+00:00,190.87,-35.89,-44.18,328.28,42.51,-58.94
2020-10-22 17:00:12.773000+00:00,191.21,-38.52,-50.99,320.85,46.45,-62.91
2020-10-22 17:00:12.794000+00:00,186.2,-40.2,-57.34,309.32,47.44,-69.49
2020-10-22 17:00:12.812000+00:00,192.07,-54.23,-68.05,288.68,45.39,-93.07
2020-10-22 17:00:12.833000+00:00,211.91,-57.07,-82.93,289.89,46.63,-104.94
2020-10-22 17:00:12.863000+00:00,217.89,-54.68,-75.0,314.84,46.59,-95.48
2020-10-22 17:00:12.882000+00:00,220.19,-53.96,-71.03,322.38,46.93,-91.15
2020-10-22 17:00:12.903000+00:00,220.32,-55.4,-73.14,317.74,47.04,-93.04
2020-10-22 17:00:12.932000+00:00,215.6,-58.97,-69.52,312.28,46.31,-97.34
2020-10-22 17:00:13.123000+00:00,212.23,-52.78,-68.42,310.3,47.82,-96.37
2020-10-22 17:00:13.299000+00:00,184.51,-30.11,-42.44,321.32,41.65,-55.27
2020-10-22 17:00:13.299000+00:00,202.48,-43.25,-60.31,314.57,46.64,-82.42
2020-10-22 17:00:13.474000+00:00,174.68,-14.3,-35.15,327.95,37.75,-31.71
2020-10-22 17:00:13.543000+00:00,172.62,-12.54,-37.51,326.24,34.08,-31.15
2020-10-22 17:00:13.543000+00:00,171.03,-11.21,-35.28,325.95,34.92,-29.39
2020-10-22 17:00:13.652000+00:00,174.88,-12.14,-40.22,326.78,34.98,-32.58
2020-10-22 17:00:13.833000+00:00,176.91,-12.97,-38.19,328.01,33.44,-34.43
2020-10-22 17:00:13.833000+00:00,178.7,-16.34,-38.2,328.05,33.39,-37.33
2020-10-22 17:00:14.013000+00:00,181.85,-17.53,-40.31,329.29,34.16,-38.97
2020-10-22 17:00:14.072000+00:00,186.92,-17.8,-40.95,334.69,34.12,-38.27
2020-10-22 17:00:14.163000+00:00,196.53,-15.61,-43.28,346.95,35.76,-34.5
2020-10-22 17:00:14.284000+00:00,205.72,-22.66,-53.56,342.89,48.03,-43.4
2020-10-22 17:00:14.342000+00:00,204.43,-25.97,-57.98,328.24,55.68,-50.15
2020-10-22 17:00:14.642000+00:00,206.22,-41.25,-54.5,310.36,56.52,-69.23
2020-10-22 17:00:14.642000+00:00,205.18,-33.09,-56.51,321.1,57.47,-56.58
2020-10-22 17:00:14.822000+00:00,234.79,-58.95,-89.82,273.4,54.27,-116.44
2020-10-22 17:00:14.822000+00:00,244.43,-64.81,-102.99,275.95,45.81,-120.12
2020-10-22 17:00:14.912000+00:00,260.87,-68.72,-119.42,278.61,36.95,-124.64
2020-10-22 17:00:15.002000+00:00,282.22,-69.62,-144.45,274.81,29.84,-129.25
2020-10-22 17:00:15.270000+00:00,235.22,-68.76,-97.67,276.03,38.59,-115.01
2020-10-22 17:00:15.275000+00:00,189.8,-47.38,-43.14,309.98,41.84,-69.21
2020-10-22 17:00:15.302000+00:00,185.25,-33.16,-31.31,326.14,35.46,-48.63
2020-10-22 17:00:15.423000+00:00,181.67,-20.88,-35.11,328.91,36.56,-33.12
2020-10-22 17:00:15.573000+00:00,182.67,-16.66,-42.56,328.53,37.86,-31.96
2020-10-22 17:00:15.692000+00:00,184.05,-14.86,-41.87,329.41,37.83,-32.08
2020-10-22 17:00:15.752000+00:00,185.11,-18.05,-41.75,328.68,38.08,-34.59
2020-10-22 17:00:15.873000+00:00,185.48,-21.24,-40.29,328.16,36.61,-36.95
2020-10-22 17:00:15.875000+00:00,186.0,-15.88,-40.12,329.86,34.53,-34.84
2020-10-22 17:00:16.244000+00:00,187.56,-20.8,-37.58,329.97,36.38,-37.61
2020-10-22 17:00:16.252000+00:00,189.76,-13.03,-42.05,336.55,37.59,-27.23
2020-10-22 17:00:16.277000+00:00,189.55,-9.71,-46.38,337.16,40.93,-23.7
2020-10-22 17:00:16.295000+00:00,187.23,-5.0,-47.83,337.89,41.67,-19.67
2020-10-22 17:00:16.443000+00:00,187.5,-4.93,-42.42,335.83,34.36,-22.96
2020-10-22 17:00:16.481000+00:00,186.37,-6.74,-38.28,333.1,29.26,-25.81
2020-10-22 17:00:16.693000+00:00,192.82,-9.96,-39.97,339.52,33.25,-26.74
2020-10-22 17:00:16.809000+00:00,200.59,-13.99,-48.68,342.83,44.79,-28.29
2020-10-22 17:00:16.982000+00:00,209.97,-21.85,-60.47,336.11,58.32,-41.6
2020-10-22 17:00:16.982000+00:00,213.34,-34.47,-63.44,319.13,57.07,-62.31
2020-10-22 17:00:17.133000+00:00,212.89,-40.16,-61.22,313.3,56.3,-68.29
2020-10-22 17:00:17.193000+00:00,212.34,-40.75,-58.99,314.83,52.31,-67.97
2020-10-22 17:00:17.402000+00:00,219.18,-34.82,-59.37,328.09,47.11,-64.71
2020-10-22 17:00:17.586000+00:00,225.24,-29.18,-58.86,337.15,45.55,-59.79
2020-10-22 17:00:17.762000+00:00,232.55,-19.15,-53.91,354.15,39.71,-46.31
2020-10-22 17:00:17.853000+00:00,242.32,-17.25,-54.05,5.14,40.32,-42.78
2020-10-22 17:00:17.857000+00:00,240.01,-15.85,-49.63,359.8,41.93,-38.73
2020-10-22 17:00:17.882000+00:00,236.56,-22.75,-47.51,345.64,48.1,-42.95
2020-10-22 17:00:18.153000+00:00,228.1,-30.38,-37.55,335.08,42.56,-47.9
2020-10-22 17:00:18.153000+00:00,225.02,-32.74,-28.36,337.45,35.51,-46.65
2020-10-22 17:00:18.216000+00:00,229.39,-29.82,-26.12,347.38,31.97,-40.38
2020-10-22 17:00:18.303000+00:00,231.29,-25.7,-24.71,351.9,30.99,-36.44
2020-10-22 17:00:18.582000+00:00,230.7,-33.42,-33.54,342.63,37.32,-43.3
2020-10-22 17:00:18.595000+00:00,220.31,-34.79,-37.4,332.69,37.59,-42.31
2020-10-22 17:00:18.693000+00:00,217.41,-25.14,-35.39,340.86,32.82,-31.7
2020-10-22 17:00:18.697000+00:00,225.87,-37.83,-50.07,328.71,42.75,-52.3
2020-10-22 17:00:18.993000+00:00,224.09,-48.53,-54.18,318.66,44.08,-69.17
2020-10-22 17:00:19.025000+00:00,221.1,-53.24,-55.23,312.09,43.15,-79.75
2020-10-22 17:00:19.142000+00:00,215.92,-54.72,-53.05,312.38,41.69,-82.12
2020-10-22 17:00:19.472000+00:00,208.8,-63.94,-45.57,314.0,35.31,-91.02
2020-10-22 17:00:19.592000+00:00,246.62,-64.39,-81.27,329.77,39.3,-100.42
2020-10-22 17:00:19.592000+00:00,199.57,-69.31,-38.4,316.63,30.6,-93.16
2020-10-22 17:00:19.592000+00:00,217.81,-67.37,-57.87,318.07,34.64,-96.9
2020-10-22 17:00:19.652000+00:00,262.52,-55.83,-101.52,330.4,49.66,-110.15
2020-10-22 17:00:19.760000+00:00,272.55,-64.22,-121.95,318.32,39.69,-123.07
2020-10-22 17:00:20.012000+00:00,310.05,-81.87,-172.95,316.91,19.25,-125.32
2020-10-22 17:00:20.012000+00:00,279.11,-72.95,-133.25,319.31,28.76,-125.37
2020-10-22 17:00:20.073000+00:00,343.91,-83.22,146.74,317.62,13.81,-126.9
2020-10-22 17:00:20.132000+00:00,1.92,-84.19,127.7,320.66,8.88,-127.45
2020-10-22 17:00:20.332000+00:00,224.7,-60.93,-89.48,331.72,42.45,-115.86
2020-10-22 17:00:20.332000+00:00,212.24,-84.57,-78.22,326.13,15.9,-121.21
2020-10-22 17:00:20.617000+00:00,217.11,-44.61,-80.4,349.86,57.72,-93.03
2020-10-22 17:00:20.617000+00:00,204.46,-43.25,-68.89,349.49,55.68,-82.21
2020-10-22 17:00:20.673000+00:00,198.41,-42.82,-59.89,343.69,50.5,-80.74
2020-10-22 17:00:20.732000+00:00,197.79,-40.37,-51.44,341.91,50.36,-78.12
2020-10-22 17:00:20.912000+00:00,227.85,-54.9,-80.86,318.61,47.62,-114.62
2020-10-22 17:00:21.002000+00:00,226.65,-64.38,-73.62,328.94,41.37,-107.69
2020-10-22 17:00:21.032000+00:00,205.42,-56.63,-47.31,343.12,45.91,-80.66
2020-10-22 17:00:21.182000+00:00,196.33,-31.85,-28.07,13.81,39.08,-38.06
2020-10-22 17:00:21.242000+00:00,189.16,-26.7,-21.3,7.73,31.44,-38.14
2020-10-22 17:00:21.482000+00:00,167.05,-18.82,-23.07,344.79,28.87,-33.06
2020-10-22 17:00:21.547000+00:00,165.35,-15.01,-29.35,342.02,33.2,-26.99
2020-10-22 17:00:21.633000+00:00,162.87,-4.23,-39.17,346.78,41.54,-10.68
2020-10-22 17:00:21.782000+00:00,159.99,-0.66,-45.39,346.19,46.77,-4.27
2020-10-22 17:00:21.843000+00:00,158.34,1.01,-46.51,343.96,50.66,-1.39
2020-10-22 17:00:21.962000+00:00,158.39,0.08,-46.37,342.21,52.36,-1.12
2020-10-22 17:00:22.142000+00:00,159.43,3.28,-49.82,347.35,54.7,6.26
2020-10-22 17:00:22.142000+00:00,163.39,7.12,-51.43,352.77,54.05,10.26
2020-10-22 17:00:22.413000+00:00,188.54,-8.99,-44.82,351.53,46.11,-21.8
2020-10-22 17:00:22.413000+00:00,171.56,6.86,-48.62,352.43,46.85,1.68
2020-10-22 17:00:22.472000+00:00,197.65,-27.21,-41.04,346.11,43.12,-42.12
2020-10-22 17:00:22.562000+00:00,200.74,-30.08,-46.04,337.42,44.82,-52.32
2020-10-22 17:00:22.777000+00:00,199.85,-23.07,-45.43,338.76,44.42,-44.82
2020-10-22 17:00:22.862000+00:00,203.3,-17.57,-45.71,344.71,42.6,-39.01
2020-10-22 17:00:23.252000+00:00,205.25,-19.84,-46.67,345.68,42.74,-38.21
2020-10-22 17:00:23.253000+00:00,200.64,-22.99,-44.84,341.06,42.18,-38.28
2020-10-22 17:00:23.253000+00:00,191.91,-21.36,-40.3,336.83,35.63,-37.09
2020-10-22 17:00:23.285000+00:00,184.16,-23.65,-38.83,329.51,30.98,-42.02
2020-10-22 17:00:23.288000+00:00,175.0,-17.12,-39.5,329.58,23.58,-36.98
2020-10-22 17:00:23.463000+00:00,194.37,-31.34,-64.41,324.07,52.07,-56.0
2020-10-22 17:00:23.583000+00:00,218.68,-47.69,-91.27,288.02,58.75,-101.75
2020-10-22 17:00:23.746000+00:00,222.35,-60.48,-91.98,281.05,47.77,-110.47
2020-10-22 17:00:23.835000+00:00,236.61,-71.87,-104.85,281.4,39.13,-114.57
2020-10-22 17:00:23.882000+00:00,201.95,-69.18,-65.68,295.27,39.96,-99.28
2020-10-22 17:00:24.002000+00:00,216.11,-61.58,-73.69,313.56,46.01,-91.83
2020-10-22 17:00:24.184000+00:00,215.67,-60.51,-63.92,330.29,43.83,-85.13
2020-10-22 17:00:24.212000+00:00,228.4,-61.5,-70.22,341.83,43.13,-85.6
2020-10-22 17:00:24.465000+00:00,228.88,-61.82,-70.79,344.34,41.91,-84.79
2020-10-22 17:00:24.466000+00:00,207.95,-59.89,-53.0,345.56,35.46,-78.57
2020-10-22 17:00:24.605000+00:00,185.2,-41.05,-31.57,349.75,19.68,-65.15
2020-10-22 17:00:24.762000+00:00,176.25,-35.31,-19.32,351.96,8.25,-62.36
2020-10-22 17:00:24.872000+00:00,173.51,-29.91,-11.76,349.34,7.23,-58.9
2020-10-22 17:00:24.903000+00:00,178.47,-34.12,-22.38,344.23,18.6,-59.75
2020-10-22 17:00:24.994000+00:00,184.24,-30.41,-22.92,350.33,19.49,-55.04
2020-10-22 17:00:25.142000+00:00,191.38,-31.5,-27.41,355.02,24.54,-51.23
2020-10-22 17:00:25.232000+00:00,191.6,-31.32,-32.96,352.25,29.3,-48.22
2020-10-22 17:00:25.294000+00:00,185.8,-32.51,-33.82,345.71,31.75,-47.45
2020-10-22 17:00:25.563000+00:00,176.06,-21.81,-31.69,338.76,29.58,-41.35
2020-10-22 17:00:25.683000+00:00,170.41,-9.78,-34.96,337.73,30.68,-28.99
2020-10-22 17:00:25.683000+00:00,175.31,-10.31,-39.34,339.95,37.87,-29.73
2020-10-22 17:00:25.684000+00:00,191.14,-29.55,-57.96,325.21,55.39,-56.71
2020-10-22 17:00:25.837000+00:00,196.41,-34.63,-61.88,316.21,59.42,-66.75
2020-10-22 17:00:25.923000+00:00,191.48,-34.42,-53.05,323.7,51.98,-56.76
2020-10-22 17:00:26.052000+00:00,182.76,-36.67,-46.22,321.72,43.36,-56.19
2020-10-22 17:00:26.163000+00:00,168.91,-26.05,-40.56,323.31,37.24,-42.04
2020-10-22 17:00:26.222000+00:00,164.19,-12.84,-38.94,331.91,29.64,-28.78
2020-10-22 17:00:26.349000+00:00,179.68,-32.46,-55.09,321.57,49.32,-56.77
2020-10-22 17:00:26.533000+00:00,199.01,-54.83,-73.8,292.86,50.74,-95.4
2020-10-22 17:00:26.564000+00:00,204.71,-59.14,-76.62,291.41,49.14,-98.05
2020-10-22 17:00:26.613000+00:00,193.48,-55.93,-55.78,306.2,45.46,-83.26
2020-10-22 17:00:26.797000+00:00,186.57,-49.0,-36.3,324.62,36.78,-65.12
2020-10-22 17:00:26.823000+00:00,178.03,-29.18,-27.07,333.6,34.75,-38.26
2020-10-22 17:00:27.003000+00:00,165.29,-11.57,-30.34,327.3,32.44,-25.98
2020-10-22 17:00:27.003000+00:00,171.77,-23.12,-32.93,326.49,36.98,-36.56
2020-10-22 17:00:27.122000+00:00,160.08,-3.59,-37.45,326.51,36.86,-16.99
2020-10-22 17:00:27.243000+00:00,156.58,-5.95,-42.16,321.76,42.09,-18.4
2020-10-22 17:00:27.503000+00:00,151.13,-11.49,-39.11,313.32,44.3,-23.39
2020-10-22 17:00:27.523000+00:00,146.54,-13.22,-35.18,307.44,44.84,-25.16
2020-10-22 17:00:27.576000+00:00,145.85,-9.12,-39.73,311.24,49.82,-18.33
2020-10-22 17:00:27.724000+00:00,149.54,-5.97,-44.78,316.64,54.68,-15.25
2020-10-22 17:00:27.962000+00:00,151.8,-10.9,-43.97,312.39,56.21,-22.46
2020-10-22 17:00:27.963000+00:00,147.51,-13.6,-37.57,304.7,51.24,-27.19
2020-10-22 17:00:27.963000+00:00,143.18,-12.59,-38.14,302.12,52.63,-23.12
2020-10-22 17:00:28.028000+00:00,146.87,-9.93,-43.99,310.52,57.77,-15.55
2020-10-22 17:00:28.192000+00:00,151.55,-6.41,-45.94,316.31,58.74,-11.84
2020-10-22 17:00:28.322000+00:00,159.06,-5.76,-51.78,325.98,63.55,-7.7
2020-10-22 17:00:28.472000+00:00,166.06,-9.04,-58.48,333.91,70.75,-3.72
2020-10-22 17:00:28.533000+00:00,171.65,-5.87,-61.83,354.35,72.32,16.18
2020-10-22 17:00:28.682000+00:00,181.14,6.79,-50.96,359.41,55.94,20.28
2020-10-22 17:00:28.682000+00:00,173.47,5.61,-60.15,7.97,64.2,34.18
2020-10-22 17:00:28.773000+00:00,197.91,-10.46,-43.23,347.46,50.54,-13.96
2020-10-22 17:00:28.832000+00:00,194.36,-24.37,-40.53,329.18,42.11,-37.34
2020-10-22 17:00:28.924000+00:00,186.52,-26.55,-43.6,320.68,37.25,-43.95
2020-10-22 17:00:29.223000+00:00,606.64,155.98,-8.99,146.04,2.41,25.6
2020-10-22 17:00:29.383000+00:00,190.33,-20.83,-54.11,332.88,42.34,-42.16
2020-10-22 17:00:29.383000+00:00,209.38,-43.0,-76.17,300.41,54.77,-88.66
2020-10-22 17:00:29.432000+00:00,203.84,-45.49,-67.18,293.77,50.93,-88.45
2020-10-22 17:00:29.672000+00:00,181.8,-23.67,-40.6,318.55,42.31,-44.1
2020-10-22 17:00:29.672000+00:00,188.19,-36.06,-52.06,304.89,48.37,-64.28
2020-10-22 17:00:29.882000+00:00,180.48,-21.16,-36.54,321.56,39.1,-37.28
2020-10-22 17:00:29.983000+00:00,175.78,-18.97,-37.6,321.87,39.75,-30.71
2020-10-22 17:00:29.983000+00:00,176.58,-18.08,-34.42,322.42,37.89,-30.73
2020-10-22 17:00:30.071000+00:00,175.79,-15.46,-39.02,322.8,37.32,-31.47
2020-10-22 17:00:30.183000+00:00,176.23,-11.85,-40.32,324.78,36.64,-29.4
2020-10-22 17:00:30.298000+00:00,647.48,-41.95,327.53,35.81,-25.7,0.0
2020-10-22 17:00:30.484000+00:00,177.32,-9.07,-41.36,328.7,34.55,-26.39
2020-10-22 17:00:30.542000+00:00,175.71,-8.31,-35.63,328.82,28.93,-26.68
2020-10-22 17:00:30.663000+00:00,174.64,-8.24,-30.12,329.04,24.4,-27.48
2020-10-22 17:00:30.782000+00:00,177.55,-5.73,-38.86,333.72,29.4,-23.16
2020-10-22 17:00:30.903000+00:00,178.88,-4.21,-42.42,335.65,33.25,-21.82
2020-10-22 17:00:30.992000+00:00,179.83,-4.11,-40.36,335.41,29.25,-23.74
2020-10-22 17:00:31.116000+00:00,178.04,-4.28,-34.99,332.37,24.1,-25.69
2020-10-22 17:00:31.172000+00:00,176.49,-4.61,-35.99,331.4,23.49,-25.1
2020-10-22 17:00:31.263000+00:00,174.8,-5.44,-32.93,330.37,22.86,-25.91
2020-10-22 17:00:31.472000+00:00,175.93,-1.3,-40.61,334.99,28.5,-19.81
2020-10-22 17:00:31.643000+00:00,175.98,1.59,-42.98,337.31,30.65,-16.88
2020-10-22 17:00:31.712000+00:00,176.1,4.17,-38.73,336.67,24.05,-17.57
2020-10-22 17:00:31.772000+00:00,174.26,3.81,-34.43,333.14,19.16,-19.61
2020-10-22 17:00:31.952000+00:00,172.94,0.67,-31.89,331.83,17.03,-20.86
2020-10-22 17:00:32.024000+00:00,171.39,3.61,-32.67,331.59,16.59,-19.53
2020-10-22 17:00:32.073000+00:00,172.25,5.11,-38.84,333.23,20.09,-18.1
2020-10-22 17:00:32.313000+00:00,175.32,1.24,-46.43,337.55,30.44,-19.29
2020-10-22 17:00:32.432000+00:00,177.65,2.16,-42.24,339.35,25.45,-19.98
2020-10-22 17:00:32.592000+00:00,174.71,-1.73,-32.13,333.48,17.75,-24.25
2020-10-22 17:00:32.703000+00:00,173.11,-1.63,-29.43,332.85,15.66,-25.63
2020-10-22 17:00:32.824000+00:00,175.16,-2.11,-33.62,334.84,19.99,-24.62
2020-10-22 17:00:33.002000+00:00,175.95,-2.47,-43.3,337.4,30.69,-21.04
2020-10-22 17:00:33.122000+00:00,176.14,-1.31,-39.05,337.72,28.45,-21.67
2020-10-22 17:00:33.221000+00:00,175.47,-2.8,-33.85,333.74,23.53,-25.66
2020-10-22 17:00:33.303000+00:00,174.28,-8.12,-30.71,331.14,22.01,-28.79
2020-10-22 17:00:33.400000+00:00,172.87,-9.58,-30.44,329.74,21.09,-30.39
2020-10-22 17:00:33.485000+00:00,172.87,-3.94,-32.19,330.73,20.28,-26.92
2020-10-22 17:00:33.633000+00:00,175.75,-5.46,-33.15,334.64,20.57,-27.15
2020-10-22 17:00:33.692000+00:00,183.5,-3.38,-36.02,345.61,25.1,-21.53
2020-10-22 17:00:33.833000+00:00,188.08,-6.42,-41.4,345.47,34.8,-21.87
2020-10-22 17:00:33.938000+00:00,203.01,-17.27,-50.32,349.68,44.83,-35.52
2020-10-22 17:00:33.995000+00:00,228.81,-32.56,-66.86,355.06,52.38,-58.3
2020-10-22 17:00:34.113000+00:00,221.65,-29.95,-65.61,353.83,51.1,-52.22
2020-10-22 17:00:34.232000+00:00,208.06,-32.85,-67.01,326.18,60.56,-60.14
2020-10-22 17:00:34.293000+00:00,217.66,-49.86,-89.11,266.63,59.31,-116.64
2020-10-22 17:00:34.413000+00:00,230.09,-58.84,-101.26,266.55,50.33,-124.21
2020-10-22 17:00:34.503000+00:00,244.46,-60.16,-115.27,263.51,45.18,-130.29
