Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 16:41:26.011000+00:00,205.41,3.7,-35.33,359.46,19.09,-7.27
2020-10-22 16:41:26.351000+00:00,206.57,6.11,-30.74,356.83,11.74,-12.18
2020-10-22 16:41:26.351000+00:00,209.09,6.88,-35.4,3.98,19.27,-3.42
2020-10-22 16:41:26.352000+00:00,200.45,-1.93,-29.35,344.71,18.48,-19.2
2020-10-22 16:41:26.580000+00:00,192.04,8.32,-36.83,342.17,24.39,-5.43
2020-10-22 16:41:26.655000+00:00,190.43,5.83,-39.04,339.38,28.35,-8.28
2020-10-22 16:41:26.910000+00:00,191.2,0.65,-41.18,336.68,32.57,-15.51
2020-10-22 16:41:26.941000+00:00,196.16,-8.83,-45.19,335.77,40.9,-24.32
2020-10-22 16:41:27.060000+00:00,202.14,-19.54,-47.32,332.06,46.38,-35.0
2020-10-22 16:41:27.155000+00:00,203.29,-25.84,-45.15,326.55,46.39,-44.72
2020-10-22 16:41:27.270000+00:00,203.52,-28.89,-46.23,321.08,45.93,-52.44
2020-10-22 16:41:27.391000+00:00,201.99,-32.16,-44.35,318.15,43.14,-57.9
2020-10-22 16:41:27.422000+00:00,193.6,-36.54,-33.64,319.41,35.08,-58.28
2020-10-22 16:41:27.571000+00:00,186.72,-35.87,-26.92,320.89,30.25,-52.54
2020-10-22 16:41:27.694000+00:00,182.82,-33.95,-31.48,316.83,34.3,-49.39
2020-10-22 16:41:27.813000+00:00,176.48,-30.21,-32.77,312.73,37.12,-46.47
2020-10-22 16:41:27.870000+00:00,169.48,-21.27,-30.91,312.7,35.43,-40.25
2020-10-22 16:41:27.930000+00:00,162.31,-19.65,-28.45,311.07,34.15,-33.57
2020-10-22 16:41:28.019000+00:00,157.49,-7.76,-35.5,314.16,38.44,-17.86
2020-10-22 16:41:28.140000+00:00,157.7,-6.28,-42.69,316.64,44.55,-13.67
2020-10-22 16:41:28.294000+00:00,157.11,-1.68,-45.39,321.37,47.29,-6.65
2020-10-22 16:41:28.399000+00:00,157.87,-3.6,-43.15,322.74,47.43,-6.53
2020-10-22 16:41:28.501000+00:00,160.65,0.55,-46.22,331.5,50.25,1.4
2020-10-22 16:41:28.590000+00:00,165.44,-3.22,-44.81,333.72,52.17,-1.21
2020-10-22 16:41:28.710000+00:00,166.86,-0.04,-43.66,338.45,51.88,4.68
2020-10-22 16:41:28.740000+00:00,171.47,3.64,-42.34,349.98,53.35,14.5
2020-10-22 16:41:28.861000+00:00,184.3,-9.85,-40.47,347.79,58.8,-2.88
2020-10-22 16:41:28.950000+00:00,184.85,-24.67,-31.63,326.81,48.14,-33.45
2020-10-22 16:41:29.090000+00:00,176.81,-23.07,-28.37,322.78,34.46,-36.12
2020-10-22 16:41:29.191000+00:00,169.62,-12.19,-31.95,322.43,28.3,-27.43
2020-10-22 16:41:29.276000+00:00,166.86,2.75,-33.19,328.71,19.62,-16.0
2020-10-22 16:41:29.342000+00:00,170.1,5.09,-39.35,335.5,20.05,-13.76
2020-10-22 16:41:29.460000+00:00,170.9,1.95,-41.06,336.0,22.78,-14.56
2020-10-22 16:41:29.550000+00:00,173.21,0.65,-41.46,337.87,24.41,-15.55
2020-10-22 16:41:29.850000+00:00,183.2,-11.15,-44.06,337.64,38.1,-27.56
2020-10-22 16:41:29.939000+00:00,203.68,-37.19,-63.54,317.53,57.56,-65.96
2020-10-22 16:41:29.969000+00:00,209.47,-52.66,-62.87,299.72,49.69,-89.7
2020-10-22 16:41:30.093000+00:00,203.6,-61.7,-54.13,299.76,41.46,-93.15
2020-10-22 16:41:30.150000+00:00,208.74,-66.63,-54.14,307.65,36.14,-96.85
2020-10-22 16:41:30.270000+00:00,202.45,-58.77,-44.08,328.36,35.48,-83.14
2020-10-22 16:41:30.393000+00:00,188.29,-43.15,-33.4,337.13,30.19,-63.72
2020-10-22 16:41:30.540000+00:00,182.32,-37.91,-28.54,340.12,24.38,-59.64
2020-10-22 16:41:30.752000+00:00,181.38,-33.0,-32.31,338.38,29.27,-52.76
2020-10-22 16:41:30.761000+00:00,184.7,-17.18,-39.21,348.82,29.68,-33.08
2020-10-22 16:41:30.903000+00:00,185.83,-8.12,-43.22,351.62,29.74,-23.98
2020-10-22 16:41:30.990000+00:00,183.05,-14.26,-39.47,344.91,29.16,-29.99
2020-10-22 16:41:31.003000+00:00,173.28,-27.2,-29.09,328.98,21.35,-47.52
2020-10-22 16:41:31.161000+00:00,159.45,-25.12,-16.3,314.6,15.67,-48.14
2020-10-22 16:41:31.195000+00:00,156.99,-32.14,-18.75,310.23,20.54,-52.78
2020-10-22 16:41:31.261000+00:00,154.64,-31.76,-14.96,312.64,16.84,-55.66
2020-10-22 16:41:31.441000+00:00,155.15,-30.64,-13.4,317.37,12.7,-58.12
2020-10-22 16:41:31.561000+00:00,156.05,-26.11,-12.94,320.94,6.82,-56.97
2020-10-22 16:41:31.711000+00:00,149.91,-20.51,-3.92,320.6,-1.39,-52.52
2020-10-22 16:41:31.722000+00:00,150.57,-13.94,-4.72,322.7,-3.22,-45.53
2020-10-22 16:41:31.799000+00:00,155.77,-22.82,-10.95,327.77,1.7,-52.56
2020-10-22 16:41:31.892000+00:00,158.62,-26.44,-11.69,332.25,2.94,-56.09
2020-10-22 16:41:32.010000+00:00,161.53,-31.58,-13.07,335.91,5.85,-61.58
2020-10-22 16:41:32.072000+00:00,160.43,-33.46,-10.73,336.45,6.12,-63.66
2020-10-22 16:41:32.492000+00:00,159.64,-34.4,-10.02,335.87,5.56,-64.09
2020-10-22 16:41:32.500000+00:00,162.72,-33.99,-12.81,337.98,6.16,-62.33
2020-10-22 16:41:32.500000+00:00,161.77,-33.55,-13.12,337.42,6.27,-62.44
2020-10-22 16:41:32.550000+00:00,166.09,-29.5,-15.2,338.75,8.44,-56.39
2020-10-22 16:41:32.684000+00:00,177.86,-23.03,-24.83,342.44,20.42,-45.39
2020-10-22 16:41:32.729000+00:00,194.42,-5.1,-24.94,7.75,23.6,-16.84
2020-10-22 16:41:33.360000+00:00,206.51,12.8,-38.28,22.55,23.22,3.35
2020-10-22 16:41:33.400000+00:00,208.78,-6.28,-39.04,6.63,32.5,-18.19
2020-10-22 16:41:33.400000+00:00,206.11,9.4,-39.61,16.9,28.25,0.45
2020-10-22 16:41:33.401000+00:00,208.57,-22.89,-34.75,353.92,32.86,-38.32
2020-10-22 16:41:33.402000+00:00,204.78,-32.21,-35.42,343.32,30.71,-51.45
2020-10-22 16:41:33.540000+00:00,204.59,-37.83,-40.59,336.21,30.98,-61.14
2020-10-22 16:41:33.631000+00:00,206.62,-40.94,-45.65,331.41,32.37,-67.59
2020-10-22 16:41:34.140000+00:00,214.52,-42.73,-55.89,329.22,39.12,-71.32
2020-10-22 16:41:34.150000+00:00,216.18,-29.43,-59.86,338.32,49.8,-53.23
2020-10-22 16:41:34.200000+00:00,217.56,-24.92,-62.87,339.61,56.87,-47.53
2020-10-22 16:41:34.218000+00:00,211.73,-27.76,-52.64,335.64,50.13,-47.36
2020-10-22 16:41:34.221000+00:00,209.47,-34.0,-51.52,328.96,51.02,-51.29
2020-10-22 16:41:34.234000+00:00,205.62,-28.0,-47.01,331.75,48.85,-43.08
2020-10-22 16:41:34.471000+00:00,207.58,-28.4,-39.01,338.34,46.73,-37.47
2020-10-22 16:41:34.529000+00:00,211.14,-33.29,-36.94,337.22,46.99,-42.95
