Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 14:28:33.764000+00:00,213.5,-0.75,-34.87,90.79,33.98,-8.94
2020-10-22 14:28:33.883000+00:00,211.92,-1.97,-40.47,89.21,36.41,-9.54
2020-10-22 14:28:33.944000+00:00,213.24,-2.75,-41.95,89.88,36.89,-12.11
2020-10-22 14:28:34.066000+00:00,215.62,-7.95,-39.03,90.23,38.53,-17.75
2020-10-22 14:28:34.183000+00:00,218.51,-23.36,-35.83,86.17,35.82,-35.24
2020-10-22 14:28:34.303000+00:00,212.98,-26.45,-24.47,83.16,23.39,-42.6
2020-10-22 14:28:34.363000+00:00,214.66,-15.4,-25.95,89.65,16.83,-31.36
2020-10-22 14:28:34.484000+00:00,221.02,-13.47,-28.01,94.84,18.77,-29.02
2020-10-22 14:28:34.610000+00:00,235.18,-9.0,-29.36,108.89,18.84,-24.25
2020-10-22 14:28:34.662000+00:00,241.13,-8.26,-31.14,114.26,19.12,-24.49
2020-10-22 14:28:34.844000+00:00,234.79,-20.66,-36.72,90.84,30.0,-41.01
2020-10-22 14:28:34.903000+00:00,223.16,-34.72,-29.72,71.09,23.16,-57.75
2020-10-22 14:28:35.023000+00:00,213.47,-36.92,-16.16,67.05,12.23,-61.25
2020-10-22 14:28:35.143000+00:00,209.64,-36.78,-2.3,69.42,4.15,-61.11
2020-10-22 14:28:35.205000+00:00,216.15,-40.53,-5.58,70.9,9.62,-60.07
2020-10-22 14:28:35.387000+00:00,246.54,-41.43,-36.4,77.7,29.43,-54.87
2020-10-22 14:28:35.387000+00:00,235.35,-36.52,-24.9,78.9,21.73,-50.48
2020-10-22 14:28:35.684000+00:00,246.27,-44.7,-40.16,67.55,32.67,-60.85
2020-10-22 14:28:35.685000+00:00,252.23,-50.29,-54.65,57.71,40.96,-70.4
2020-10-22 14:28:35.692000+00:00,259.33,-50.9,-62.47,60.33,43.46,-73.13
2020-10-22 14:28:35.869000+00:00,263.63,-52.25,-70.13,54.14,45.89,-80.61
2020-10-22 14:28:35.923000+00:00,247.41,-44.16,-54.37,60.77,41.21,-62.5
2020-10-22 14:28:35.983000+00:00,238.11,-33.16,-42.53,64.81,37.59,-45.11
2020-10-22 14:28:36.269000+00:00,231.53,-27.88,-35.64,63.42,37.14,-36.36
2020-10-22 14:28:36.326000+00:00,224.75,-14.31,-34.7,66.37,25.37,-27.91
2020-10-22 14:28:36.434000+00:00,223.18,-13.31,-36.29,66.03,24.28,-29.63
2020-10-22 14:28:36.525000+00:00,224.22,-9.38,-38.83,68.08,28.84,-23.63
2020-10-22 14:28:36.822000+00:00,217.92,-12.56,-34.38,61.43,24.68,-29.56
2020-10-22 14:28:36.883000+00:00,219.49,-6.11,-31.84,65.29,19.01,-24.14
2020-10-22 14:28:37.062000+00:00,220.33,-1.04,-36.04,67.31,25.17,-16.89
2020-10-22 14:28:37.191000+00:00,217.96,3.08,-39.68,65.78,28.69,-12.06
2020-10-22 14:28:37.191000+00:00,218.25,4.77,-37.89,62.92,23.48,-14.78
2020-10-22 14:28:37.485000+00:00,216.86,5.01,-29.62,54.52,13.42,-19.33
2020-10-22 14:28:37.558000+00:00,219.24,6.96,-33.61,55.43,17.38,-15.67
2020-10-22 14:28:37.666000+00:00,216.95,11.12,-37.24,55.96,19.21,-10.06
2020-10-22 14:28:37.823000+00:00,217.5,15.91,-37.72,55.74,16.05,-6.35
2020-10-22 14:28:37.923000+00:00,217.86,17.72,-32.47,50.63,8.88,-8.93
2020-10-22 14:28:37.924000+00:00,215.26,18.08,-28.17,42.65,5.37,-9.62
2020-10-22 14:28:38.209000+00:00,214.13,19.65,-28.66,37.8,4.66,-7.69
2020-10-22 14:28:38.210000+00:00,207.87,22.76,-38.49,31.54,11.75,-1.27
2020-10-22 14:28:38.210000+00:00,211.33,22.49,-33.46,33.95,8.2,-2.9
2020-10-22 14:28:38.326000+00:00,210.65,20.91,-38.22,32.48,8.63,-4.96
2020-10-22 14:28:38.442000+00:00,212.77,23.03,-33.19,30.45,-2.16,-7.74
2020-10-22 14:28:38.508000+00:00,210.86,23.2,-31.04,23.92,-7.53,-8.01
2020-10-22 14:28:38.806000+00:00,220.22,13.63,-31.95,29.79,11.16,-9.7
2020-10-22 14:28:38.923000+00:00,213.0,3.24,-36.71,18.83,29.76,-13.97
2020-10-22 14:28:39.047000+00:00,207.53,-1.58,-38.73,11.69,33.62,-15.76
2020-10-22 14:28:39.169000+00:00,209.49,-10.49,-39.43,8.97,40.85,-20.87
2020-10-22 14:28:39.287000+00:00,216.97,-20.32,-42.77,9.66,48.92,-28.11
2020-10-22 14:28:39.463000+00:00,227.8,-33.56,-27.37,17.63,33.57,-40.71
2020-10-22 14:28:39.645000+00:00,219.89,-39.92,-19.83,15.55,24.02,-48.43
2020-10-22 14:28:39.645000+00:00,216.16,-39.05,-24.42,16.56,24.95,-47.09
2020-10-22 14:28:39.824000+00:00,217.81,-28.23,-31.25,23.91,28.48,-33.06
2020-10-22 14:28:39.825000+00:00,143.3,-146.08,33.4,414.86,2.49,25.6
2020-10-22 14:28:39.947000+00:00,337.87,163.65,99.98,148.65,2.51,25.6
2020-10-22 14:28:40.064000+00:00,619.47,-15.58,0.15,453.32,2.53,25.6
2020-10-22 14:28:40.243000+00:00,229.95,-18.69,-56.13,38.85,55.34,-16.62
2020-10-22 14:28:40.243000+00:00,228.79,-19.73,-56.95,35.21,55.92,-19.07
2020-10-22 14:28:40.363000+00:00,242.35,-26.98,-59.87,32.51,63.85,-33.76
2020-10-22 14:28:40.543000+00:00,247.34,-37.1,-57.64,29.5,53.23,-46.25
2020-10-22 14:28:40.723000+00:00,226.93,-23.05,-32.71,46.12,13.82,-32.88
2020-10-22 14:28:40.783000+00:00,217.59,-10.76,-34.65,42.58,8.48,-19.88
2020-10-22 14:28:40.842000+00:00,226.63,-28.27,-44.68,40.89,22.14,-39.8
2020-10-22 14:28:41.145000+00:00,231.53,-26.89,-20.16,50.82,5.64,-37.04
2020-10-22 14:28:41.322000+00:00,230.43,-14.05,-20.56,46.84,5.56,-25.86
2020-10-22 14:28:41.384000+00:00,227.76,-4.71,-31.17,44.24,14.95,-15.55
2020-10-22 14:28:41.563000+00:00,229.08,-5.69,-37.78,42.1,17.12,-24.37
2020-10-22 14:28:41.563000+00:00,229.32,-4.05,-40.06,43.77,20.41,-17.72
2020-10-22 14:28:41.991000+00:00,227.53,-5.05,-35.6,40.64,13.6,-25.43
2020-10-22 14:28:41.992000+00:00,227.97,-6.17,-37.9,39.35,15.52,-26.92
2020-10-22 14:28:42.042000+00:00,228.21,-11.15,-34.71,39.31,14.17,-31.78
2020-10-22 14:28:42.225000+00:00,229.96,-5.85,-41.75,42.87,25.2,-21.27
2020-10-22 14:28:42.225000+00:00,231.47,-10.99,-39.04,43.03,21.83,-27.54
2020-10-22 14:28:42.227000+00:00,231.71,-2.41,-39.35,44.44,20.88,-18.23
2020-10-22 14:28:42.284000+00:00,232.35,-3.95,-34.43,42.38,16.22,-22.37
2020-10-22 14:28:42.403000+00:00,232.06,-6.69,-34.63,39.84,15.59,-26.29
2020-10-22 14:28:42.523000+00:00,229.91,-10.83,-30.81,37.58,13.2,-30.75
2020-10-22 14:28:42.583000+00:00,233.6,-13.25,-32.56,42.7,18.57,-29.57
2020-10-22 14:28:42.763000+00:00,230.45,-6.35,-35.05,41.74,21.69,-20.27
2020-10-22 14:28:42.764000+00:00,225.92,-1.11,-37.77,37.25,23.27,-16.54
2020-10-22 14:28:42.883000+00:00,227.96,-1.22,-33.32,37.46,19.15,-17.66
2020-10-22 14:28:43.003000+00:00,228.43,-3.67,-28.63,36.36,15.89,-20.63
2020-10-22 14:28:43.062000+00:00,226.69,-2.25,-30.43,34.24,14.43,-19.75
2020-10-22 14:28:43.183000+00:00,226.44,0.94,-35.1,33.01,15.11,-18.32
2020-10-22 14:28:43.308000+00:00,226.36,-1.18,-34.02,32.34,12.59,-22.15
2020-10-22 14:28:43.363000+00:00,229.21,-5.0,-35.56,36.52,15.86,-23.02
2020-10-22 14:28:43.484000+00:00,232.18,-6.95,-40.82,40.98,25.0,-19.95
2020-10-22 14:28:43.902000+00:00,225.31,0.66,-35.51,35.02,19.16,-15.72
2020-10-22 14:28:43.903000+00:00,226.93,-0.21,-30.01,34.16,14.76,-19.39
2020-10-22 14:28:43.903000+00:00,228.1,-1.12,-26.63,33.93,10.14,-21.81
2020-10-22 14:28:44.023000+00:00,229.71,-0.75,-29.6,34.74,10.04,-21.7
2020-10-22 14:28:44.456000+00:00,232.0,0.57,-34.54,36.57,14.63,-17.72
2020-10-22 14:28:44.477000+00:00,234.14,0.49,-39.1,38.11,19.44,-15.99
2020-10-22 14:28:44.485000+00:00,237.74,-3.55,-37.39,41.37,19.72,-20.27
2020-10-22 14:28:44.565000+00:00,252.53,-15.59,-45.27,53.44,29.4,-28.24
2020-10-22 14:28:44.623000+00:00,263.49,-19.06,-47.83,63.13,30.7,-31.07
2020-10-22 14:28:44.684000+00:00,274.77,-25.15,-56.73,70.87,38.22,-33.56
2020-10-22 14:28:44.805000+00:00,280.28,-31.67,-59.63,73.46,38.36,-40.17
2020-10-22 14:28:44.927000+00:00,294.22,-42.41,-64.18,77.86,40.35,-53.65
2020-10-22 14:28:44.986000+00:00,309.25,-47.28,-73.53,81.8,45.73,-61.25
2020-10-22 14:28:45.104000+00:00,315.84,-40.33,-67.49,98.74,39.92,-53.7
2020-10-22 14:28:45.282000+00:00,324.04,-32.73,-65.29,105.18,41.71,-46.12
2020-10-22 14:28:45.343000+00:00,317.39,-30.73,-60.5,92.4,48.57,-38.02
2020-10-22 14:28:45.403000+00:00,307.18,-31.57,-54.19,81.46,52.46,-34.0
2020-10-22 14:28:45.523000+00:00,299.18,-37.45,-48.01,69.13,50.72,-39.51
2020-10-22 14:28:45.703000+00:00,285.79,-40.87,-34.16,61.84,40.09,-43.1
2020-10-22 14:28:45.705000+00:00,278.18,-35.18,-24.91,64.7,30.65,-36.98
2020-10-22 14:28:45.823000+00:00,282.55,-34.54,-20.93,70.12,23.59,-37.63
2020-10-22 14:28:45.942000+00:00,288.12,-24.48,-19.59,76.8,18.89,-32.72
2020-10-22 14:28:46.003000+00:00,289.83,-16.15,-21.22,77.93,22.39,-28.65
2020-10-22 14:28:46.183000+00:00,291.0,-12.43,-24.83,78.41,31.36,-25.86
2020-10-22 14:28:46.306000+00:00,286.13,-13.96,-29.09,73.8,28.37,-28.1
2020-10-22 14:28:46.306000+00:00,289.65,-12.61,-30.87,76.13,33.82,-26.25
2020-10-22 14:28:46.424000+00:00,286.88,-13.13,-31.74,76.45,28.68,-26.15
2020-10-22 14:28:46.602000+00:00,289.86,-18.28,-32.88,76.38,30.39,-31.04
2020-10-22 14:28:46.603000+00:00,295.01,-43.09,-37.43,64.19,33.21,-59.38
2020-10-22 14:28:46.782000+00:00,307.97,-61.02,-48.61,60.56,33.23,-79.56
2020-10-22 14:28:46.963000+00:00,315.73,-62.87,-52.08,66.37,31.72,-79.91
2020-10-22 14:28:47.023000+00:00,297.26,-17.79,-26.15,81.96,17.33,-25.39
2020-10-22 14:28:47.142000+00:00,298.8,-22.35,-29.41,77.98,29.75,-31.26
2020-10-22 14:28:47.863000+00:00,302.15,-33.44,-36.08,72.7,36.61,-44.84
2020-10-22 14:28:47.874000+00:00,307.5,-52.98,-44.36,62.51,35.66,-68.82
2020-10-22 14:28:47.924000+00:00,294.65,-71.32,-25.55,60.35,22.06,-85.18
2020-10-22 14:28:47.953000+00:00,271.2,-74.75,1.21,58.75,15.34,-89.48
2020-10-22 14:28:47.985000+00:00,173.62,-86.16,109.2,55.11,14.95,-107.53
2020-10-22 14:28:47.995000+00:00,5.6,-87.98,-76.21,70.76,18.31,-105.27
2020-10-22 14:28:48.043000+00:00,50.81,-83.23,-127.71,64.3,23.34,-110.72
2020-10-22 14:28:48.164000+00:00,159.49,-86.46,112.08,57.39,13.39,-112.47
2020-10-22 14:28:48.343000+00:00,198.9,-78.02,68.8,58.63,5.57,-111.03
2020-10-22 14:28:48.343000+00:00,186.3,-76.57,71.76,52.67,6.47,-113.33
2020-10-22 14:28:48.463000+00:00,173.77,-73.53,76.19,45.58,4.31,-116.1
2020-10-22 14:28:48.653000+00:00,161.61,-72.26,83.66,40.03,3.26,-119.08
2020-10-22 14:28:48.665000+00:00,134.76,-79.43,108.79,32.61,9.5,-121.04
2020-10-22 14:28:48.883000+00:00,2.58,-61.28,-109.02,36.78,48.97,-113.2
2020-10-22 14:28:48.943000+00:00,347.78,-52.58,-97.08,41.99,58.06,-101.25
2020-10-22 14:28:49.108000+00:00,344.11,-53.03,-96.02,43.28,56.56,-101.13
2020-10-22 14:28:49.183000+00:00,337.9,-60.52,-89.57,48.05,48.32,-98.35
2020-10-22 14:28:49.258000+00:00,320.94,-61.12,-74.35,56.61,45.27,-89.49
2020-10-22 14:28:49.363000+00:00,326.21,-63.51,-75.62,58.55,42.94,-92.13
2020-10-22 14:28:49.516000+00:00,328.82,-70.08,-69.52,62.79,36.5,-91.76
2020-10-22 14:28:49.554000+00:00,319.44,-69.84,-51.51,66.61,34.01,-83.79
2020-10-22 14:28:49.687000+00:00,320.27,-59.58,-39.88,77.24,40.01,-67.44
2020-10-22 14:28:49.783000+00:00,323.79,-31.47,-30.53,111.39,34.71,-27.64
2020-10-22 14:28:50.084000+00:00,296.13,-37.98,-28.35,80.72,34.39,-53.65
