Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 13:24:00.195000+00:00,97.69,-38.1,15.55,293.89,20.98,-62.07
2020-10-22 13:24:00.270000+00:00,85.59,-27.78,21.29,287.34,10.23,-58.16
2020-10-22 13:24:00.331000+00:00,79.64,-16.53,23.77,284.39,2.28,-53.47
2020-10-22 13:24:00.583000+00:00,75.64,-8.2,22.9,281.2,-1.78,-46.93
2020-10-22 13:24:00.592000+00:00,77.64,-7.89,15.61,282.45,3.31,-42.85
2020-10-22 13:24:00.629000+00:00,83.51,-8.21,11.95,287.9,7.3,-40.91
2020-10-22 13:24:00.747000+00:00,91.12,-10.4,8.31,293.43,11.0,-39.72
2020-10-22 13:24:00.819000+00:00,102.32,-13.9,7.66,301.17,19.23,-37.44
2020-10-22 13:24:00.932000+00:00,121.83,-16.97,-2.55,318.57,34.01,-29.76
2020-10-22 13:24:01.263000+00:00,149.13,-23.28,-15.72,345.5,45.95,-23.32
2020-10-22 13:24:01.480000+00:00,164.69,-18.65,-28.17,9.64,49.06,-4.31
2020-10-22 13:24:01.750000+00:00,156.25,-9.72,-37.29,12.61,55.49,24.63
2020-10-22 13:24:01.751000+00:00,152.66,-6.9,-40.07,10.24,55.48,31.27
2020-10-22 13:24:01.800000+00:00,151.68,-10.43,-31.85,356.13,52.87,17.68
2020-10-22 13:24:02.050000+00:00,153.14,-11.48,-33.54,352.65,51.56,13.97
2020-10-22 13:24:02.051000+00:00,156.77,-15.05,-29.84,352.18,51.17,10.09
2020-10-22 13:24:02.061000+00:00,157.98,-20.24,-25.2,348.34,51.35,3.83
2020-10-22 13:24:02.063000+00:00,158.25,-13.68,-26.94,347.49,47.36,5.34
2020-10-22 13:24:02.070000+00:00,160.26,-11.52,-30.26,346.51,46.54,4.61
2020-10-22 13:24:02.165000+00:00,165.89,-17.79,-26.18,344.65,47.9,-4.88
2020-10-22 13:24:02.220000+00:00,174.24,-26.53,-28.15,343.99,55.28,-12.66
2020-10-22 13:24:02.340000+00:00,189.72,-42.31,-36.85,330.9,65.91,-37.81
2020-10-22 13:24:02.431000+00:00,198.33,-54.75,-40.0,308.46,64.97,-67.12
2020-10-22 13:24:02.520000+00:00,194.18,-65.97,-35.62,292.7,58.83,-82.44
2020-10-22 13:24:02.941000+00:00,183.6,-65.72,-25.91,290.76,53.05,-85.11
2020-10-22 13:24:03.094000+00:00,191.06,-64.32,-34.42,289.85,54.74,-86.95
2020-10-22 13:24:03.180000+00:00,192.71,-63.29,-37.93,286.76,56.41,-88.61
2020-10-22 13:24:03.270000+00:00,186.47,-66.22,-33.67,283.45,54.99,-89.6
2020-10-22 13:24:03.330000+00:00,175.28,-60.75,-25.45,287.19,54.0,-80.79
2020-10-22 13:24:03.480000+00:00,168.24,-56.12,-21.48,289.89,54.6,-72.6
2020-10-22 13:24:03.485000+00:00,172.25,-53.96,-32.42,284.68,58.61,-69.27
2020-10-22 13:24:03.485000+00:00,183.44,-50.91,-47.65,279.91,66.43,-71.96
2020-10-22 13:24:03.491000+00:00,196.22,-47.37,-53.27,291.77,71.06,-70.61
2020-10-22 13:24:03.668000+00:00,211.18,-45.57,-51.74,314.26,71.32,-66.23
2020-10-22 13:24:03.781000+00:00,219.51,-41.98,-49.31,331.8,67.35,-58.34
2020-10-22 13:24:03.841000+00:00,202.24,-40.74,-45.73,319.06,64.92,-49.57
2020-10-22 13:24:03.914000+00:00,190.51,-39.46,-47.64,304.87,74.57,-40.11
2020-10-22 13:24:03.960000+00:00,188.4,-40.1,-49.49,294.0,78.62,-45.42
2020-10-22 13:24:04.081000+00:00,182.65,-41.13,-45.14,298.26,74.98,-37.32
2020-10-22 13:24:04.140000+00:00,176.16,-35.23,-38.1,319.04,67.34,-15.31
2020-10-22 13:24:04.261000+00:00,190.06,-51.35,-50.36,269.87,72.76,-70.95
2020-10-22 13:24:04.361000+00:00,187.51,-57.7,-43.87,257.91,65.13,-84.06
2020-10-22 13:24:04.439000+00:00,189.49,-59.81,-44.07,252.94,58.71,-89.24
2020-10-22 13:24:04.571000+00:00,186.2,-57.15,-37.17,259.16,58.12,-84.27
2020-10-22 13:24:04.682000+00:00,187.23,-50.07,-29.75,283.54,63.3,-66.41
2020-10-22 13:24:04.920000+00:00,194.55,-30.34,-25.35,337.99,61.06,-15.81
2020-10-22 13:24:05.041000+00:00,192.33,-29.72,-15.68,339.73,50.44,-19.54
2020-10-22 13:24:05.309000+00:00,181.72,-42.29,-14.25,317.56,51.9,-37.79
2020-10-22 13:24:05.401000+00:00,171.97,-39.94,-19.84,306.59,54.4,-37.26
2020-10-22 13:24:05.530000+00:00,167.42,-35.56,-24.54,305.05,56.0,-32.23
2020-10-22 13:24:05.542000+00:00,169.13,-28.89,-28.96,315.06,56.93,-22.06
2020-10-22 13:24:05.543000+00:00,174.81,-24.21,-35.17,329.38,56.54,-12.17
2020-10-22 13:24:05.640000+00:00,182.12,-24.48,-39.65,336.99,58.93,-9.92
2020-10-22 13:24:05.671000+00:00,185.59,-32.61,-38.06,331.4,63.47,-18.36
2020-10-22 13:24:05.791000+00:00,185.2,-34.91,-37.03,328.35,63.58,-20.05
2020-10-22 13:24:05.850000+00:00,184.77,-20.78,-39.99,346.48,59.42,3.02
2020-10-22 13:24:05.883000+00:00,188.56,-21.79,-45.8,349.13,64.81,5.5
2020-10-22 13:24:06.002000+00:00,195.41,-36.23,-51.16,322.33,73.62,-26.55
2020-10-22 13:24:06.209000+00:00,208.98,-43.17,-63.13,281.2,80.5,-73.78
2020-10-22 13:24:06.242000+00:00,217.0,-53.83,-72.16,242.22,72.19,-112.61
2020-10-22 13:24:06.272000+00:00,196.5,-53.51,-51.59,272.21,68.78,-75.07
2020-10-22 13:24:06.480000+00:00,182.21,-38.31,-36.03,304.52,59.89,-37.85
2020-10-22 13:24:06.490000+00:00,171.16,-38.01,-25.22,300.61,52.22,-37.8
2020-10-22 13:24:06.629000+00:00,162.73,-49.43,-24.32,275.35,57.86,-55.28
2020-10-22 13:24:06.719000+00:00,164.14,-49.52,-33.75,272.02,64.53,-53.89
2020-10-22 13:24:06.810000+00:00,170.7,-44.29,-39.13,283.16,69.17,-46.45
2020-10-22 13:24:06.870000+00:00,174.03,-40.68,-39.52,290.36,71.08,-41.21
2020-10-22 13:24:07.049000+00:00,175.59,-44.47,-40.23,287.0,71.97,-44.41
2020-10-22 13:24:07.110000+00:00,179.66,-47.41,-42.48,278.0,71.62,-53.98
2020-10-22 13:24:07.211000+00:00,181.3,-42.84,-40.24,282.69,70.33,-50.51
2020-10-22 13:24:07.296000+00:00,182.86,-39.9,-41.4,287.03,69.06,-47.25
2020-10-22 13:24:07.440000+00:00,183.47,-35.9,-38.82,295.72,68.26,-40.19
2020-10-22 13:24:07.742000+00:00,189.14,-39.35,-39.49,302.39,69.5,-38.9
2020-10-22 13:24:07.802000+00:00,195.94,-46.56,-43.72,292.42,70.82,-53.02
2020-10-22 13:24:07.831000+00:00,192.43,-53.63,-40.28,280.21,67.95,-66.57
2020-10-22 13:24:07.925000+00:00,188.58,-50.63,-37.88,277.77,64.65,-69.2
2020-10-22 13:24:07.955000+00:00,189.07,-51.2,-39.91,278.79,63.34,-67.58
2020-10-22 13:24:08.160000+00:00,186.9,-49.8,-38.25,280.23,63.36,-64.55
2020-10-22 13:24:08.280000+00:00,176.31,-50.16,-29.97,276.46,62.74,-62.95
2020-10-22 13:24:22.021000+00:00,197.21,-43.97,-48.18,296.83,72.24,-42.6
2020-10-22 13:24:22.022000+00:00,203.63,-43.35,-55.64,296.07,75.55,-44.15
2020-10-22 13:24:22.098000+00:00,206.65,-38.17,-61.28,309.3,79.18,-29.62
2020-10-22 13:24:22.212000+00:00,207.06,-36.4,-63.48,315.75,81.56,-21.89
2020-10-22 13:24:22.440000+00:00,201.18,-40.35,-53.72,300.03,74.37,-37.86
2020-10-22 13:24:22.500000+00:00,202.75,-46.19,-53.7,291.2,74.65,-47.82
2020-10-22 13:24:22.590000+00:00,202.01,-46.34,-50.93,290.53,74.64,-48.5
2020-10-22 13:24:22.680000+00:00,204.95,-40.64,-54.94,311.67,78.37,-24.19
2020-10-22 13:24:22.890000+00:00,209.96,-36.87,-65.44,353.11,85.91,20.3
2020-10-22 13:24:23.011000+00:00,206.94,-42.78,-60.38,285.4,82.4,-47.17
2020-10-22 13:24:23.110000+00:00,199.02,-44.45,-50.86,287.56,74.02,-43.16
2020-10-22 13:24:23.341000+00:00,198.73,-39.37,-49.54,302.49,71.48,-29.77
2020-10-22 13:24:23.341000+00:00,198.2,-37.73,-49.67,303.27,68.88,-28.16
2020-10-22 13:24:23.402000+00:00,180.11,-35.49,-45.86,288.06,69.0,-26.46
2020-10-22 13:24:23.550000+00:00,164.7,-37.07,-36.19,269.44,60.15,-36.44
2020-10-22 13:24:23.610000+00:00,152.92,-28.47,-27.31,274.47,53.66,-24.89
2020-10-22 13:24:23.730000+00:00,147.24,-19.31,-25.68,285.73,52.45,-7.45
2020-10-22 13:24:23.790000+00:00,147.68,-19.8,-24.7,290.5,50.9,-6.13
2020-10-22 13:24:23.941000+00:00,149.82,-18.09,-27.64,296.72,48.64,-4.13
2020-10-22 13:24:24+00:00,152.66,-15.55,-32.74,303.24,48.09,-1.15
2020-10-22 13:24:24.120000+00:00,154.95,-18.78,-29.37,305.39,46.88,-3.83
2020-10-22 13:24:24.240000+00:00,155.42,-19.23,-26.93,307.56,44.1,-5.81
2020-10-22 13:24:24.300000+00:00,156.07,-20.87,-23.55,309.73,40.19,-9.55
2020-10-22 13:24:24.480000+00:00,164.16,-20.14,-26.79,320.98,41.7,-6.71
2020-10-22 13:24:24.540000+00:00,163.6,-17.37,-31.13,324.05,46.54,1.27
2020-10-22 13:24:24.600000+00:00,161.31,-16.32,-35.48,320.13,50.62,2.36
2020-10-22 13:24:24.780000+00:00,163.91,-17.81,-34.57,319.27,51.27,-2.06
2020-10-22 13:24:24.811000+00:00,161.31,-16.32,-27.79,316.39,41.19,-6.73
2020-10-22 13:24:24.900000+00:00,161.64,-13.74,-29.83,319.44,37.95,-4.88
2020-10-22 13:24:25.110000+00:00,164.26,-12.06,-28.55,324.12,34.02,-5.04
2020-10-22 13:24:25.251000+00:00,164.19,-10.35,-34.03,327.26,37.97,1.56
2020-10-22 13:24:25.351000+00:00,160.32,-7.03,-38.02,327.17,39.81,7.41
2020-10-22 13:24:25.410000+00:00,158.34,-3.44,-36.72,327.41,38.12,9.12
2020-10-22 13:24:25.530000+00:00,161.4,-2.84,-32.1,326.3,30.9,2.08
2020-10-22 13:24:25.620000+00:00,158.0,-3.82,-30.45,323.2,28.75,1.53
2020-10-22 13:24:25.774000+00:00,155.88,-8.39,-29.45,320.09,32.95,-3.6
2020-10-22 13:24:25.831000+00:00,145.59,-4.28,-32.95,316.06,39.78,9.41
2020-10-22 13:24:25.923000+00:00,152.52,-18.83,-33.81,311.73,53.9,-3.23
2020-10-22 13:24:26.113000+00:00,160.04,-28.12,-23.5,310.01,49.01,-22.76
2020-10-22 13:24:26.131000+00:00,167.09,-32.78,-22.18,313.65,49.22,-28.56
2020-10-22 13:24:26.251000+00:00,168.28,-36.85,-27.45,305.71,55.64,-31.84
2020-10-22 13:24:26.342000+00:00,165.61,-32.99,-27.76,304.34,60.95,-26.18
