Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 14:46:48.235000+00:00,216.99,-11.79,-39.03,42.73,31.28,-16.1
2020-10-22 14:46:48.236000+00:00,217.82,-13.85,-44.42,42.8,41.47,-14.91
2020-10-22 14:46:48.536000+00:00,217.86,-13.31,-40.65,42.51,35.32,-16.37
2020-10-22 14:46:48.924000+00:00,257.35,-19.85,-47.67,78.46,36.24,-26.63
2020-10-22 14:46:48.924000+00:00,242.56,-13.73,-40.72,68.4,28.36,-22.72
2020-10-22 14:46:48.925000+00:00,267.6,-25.2,-53.09,81.97,42.35,-31.36
2020-10-22 14:46:48.955000+00:00,268.68,-31.23,-53.08,72.21,44.79,-40.15
2020-10-22 14:46:49.555000+00:00,267.09,-40.98,-46.29,63.28,41.11,-51.03
2020-10-22 14:46:49.557000+00:00,261.25,-53.82,-34.79,54.29,37.4,-64.88
2020-10-22 14:46:49.557000+00:00,265.97,-46.95,-39.03,62.64,36.66,-57.77
2020-10-22 14:46:49.565000+00:00,255.91,-50.74,-31.38,57.95,34.92,-58.92
2020-10-22 14:46:49.565000+00:00,257.67,-43.52,-31.48,68.93,30.32,-50.52
2020-10-22 14:46:49.566000+00:00,269.09,-39.59,-35.8,84.45,28.53,-48.79
2020-10-22 14:46:49.829000+00:00,267.76,-37.4,-37.97,77.18,29.85,-50.44
2020-10-22 14:46:49.975000+00:00,239.22,-28.58,-25.98,54.08,21.83,-45.13
2020-10-22 14:46:50.155000+00:00,233.85,-12.44,-30.95,52.44,23.1,-25.28
2020-10-22 14:46:50.455000+00:00,232.74,-10.23,-37.56,47.42,30.51,-22.0
2020-10-22 14:46:50.635000+00:00,228.15,-5.08,-37.01,45.65,24.67,-18.5
2020-10-22 14:46:50.754000+00:00,225.83,3.33,-32.96,44.51,14.53,-15.29
2020-10-22 14:46:50.815000+00:00,226.93,5.97,-32.46,43.92,13.49,-14.85
2020-10-22 14:46:50.948000+00:00,227.47,7.03,-34.1,43.06,13.82,-14.83
2020-10-22 14:46:50.995000+00:00,230.68,0.05,-36.03,45.14,18.71,-20.66
2020-10-22 14:46:51.239000+00:00,240.82,-8.71,-45.77,55.39,36.76,-18.55
2020-10-22 14:46:51.416000+00:00,240.63,-8.01,-36.98,55.33,23.42,-22.2
2020-10-22 14:46:51.416000+00:00,240.3,-6.39,-42.5,56.69,29.98,-16.66
2020-10-22 14:46:51.595000+00:00,241.87,-9.99,-33.44,56.33,20.61,-27.12
2020-10-22 14:46:51.595000+00:00,251.2,-11.14,-37.48,65.91,25.29,-25.7
2020-10-22 14:46:51.756000+00:00,257.4,-10.25,-40.69,71.56,28.69,-23.88
2020-10-22 14:46:51.806000+00:00,272.14,-14.18,-44.43,83.91,29.08,-26.69
2020-10-22 14:46:51.924000+00:00,288.61,-14.44,-48.11,99.34,30.27,-26.97
2020-10-22 14:46:51.986000+00:00,302.17,-21.99,-55.17,107.89,37.5,-33.56
2020-10-22 14:46:52.164000+00:00,310.04,-33.86,-63.79,107.25,45.81,-46.05
2020-10-22 14:46:52.405000+00:00,308.85,-43.45,-72.0,87.1,53.59,-63.48
2020-10-22 14:46:52.406000+00:00,298.71,-52.94,-72.76,48.36,51.51,-85.12
2020-10-22 14:46:52.532000+00:00,291.16,-50.67,-64.71,52.12,48.38,-73.23
2020-10-22 14:46:52.532000+00:00,289.95,-55.73,-69.24,39.52,50.0,-82.12
2020-10-22 14:46:52.707000+00:00,301.11,-54.66,-72.1,54.19,47.91,-77.71
2020-10-22 14:46:52.710000+00:00,307.76,-54.65,-76.05,60.77,47.91,-76.4
2020-10-22 14:46:52.835000+00:00,311.27,-54.23,-75.57,67.18,46.93,-74.35
2020-10-22 14:46:52.887000+00:00,316.94,-52.33,-78.33,72.44,48.6,-73.12
2020-10-22 14:46:53.245000+00:00,322.86,-50.26,-80.91,76.98,50.6,-72.65
2020-10-22 14:46:53.248000+00:00,326.57,-49.84,-80.28,80.0,50.63,-73.28
2020-10-22 14:46:53.253000+00:00,329.9,-51.43,-80.85,80.3,50.29,-75.99
2020-10-22 14:46:53.305000+00:00,326.47,-52.54,-76.64,82.86,47.28,-74.1
2020-10-22 14:46:53.425000+00:00,327.59,-50.45,-76.48,84.84,49.05,-71.96
2020-10-22 14:46:53.546000+00:00,330.11,-48.39,-75.37,87.9,49.57,-70.18
2020-10-22 14:46:53.672000+00:00,335.91,-46.39,-77.15,87.67,52.79,-71.68
2020-10-22 14:46:53.844000+00:00,339.71,-45.57,-78.32,88.65,53.8,-72.53
2020-10-22 14:46:53.845000+00:00,339.72,-46.97,-73.84,90.02,50.56,-72.6
2020-10-22 14:46:53.965000+00:00,340.69,-47.6,-72.8,89.95,50.45,-72.93
2020-10-22 14:46:54.026000+00:00,341.33,-46.99,-72.34,91.0,50.74,-71.66
2020-10-22 14:46:54.300000+00:00,342.09,-46.17,-72.53,91.41,51.19,-70.9
2020-10-22 14:46:54.349000+00:00,342.85,-45.34,-72.44,91.57,51.13,-70.54
2020-10-22 14:46:54.350000+00:00,343.45,-44.67,-72.85,91.51,51.42,-70.59
2020-10-22 14:46:54.746000+00:00,320.55,-37.65,-61.08,97.61,37.1,-56.14
2020-10-22 14:46:54.746000+00:00,341.02,-43.84,-72.76,93.15,50.08,-68.59
2020-10-22 14:46:54.870000+00:00,295.78,-19.55,-48.98,86.29,30.1,-39.14
2020-10-22 14:46:55.045000+00:00,295.83,-20.47,-50.81,83.63,32.46,-38.8
2020-10-22 14:46:55.046000+00:00,297.22,-20.4,-50.82,85.09,33.72,-37.77
2020-10-22 14:46:55.337000+00:00,300.12,-31.69,-47.6,84.23,32.3,-50.22
2020-10-22 14:46:55.338000+00:00,296.78,-25.65,-48.46,87.8,32.84,-41.01
2020-10-22 14:46:55.436000+00:00,293.23,-23.21,-49.04,86.58,31.86,-40.2
2020-10-22 14:46:55.594000+00:00,281.92,-16.08,-44.59,81.2,25.23,-35.61
2020-10-22 14:46:57.446000+00:00,273.52,-19.53,-43.43,75.49,25.58,-37.64
2020-10-22 14:46:57.446000+00:00,273.79,-19.65,-43.3,75.58,25.37,-37.87
2020-10-22 14:46:57.446000+00:00,273.92,-19.58,-43.34,75.73,25.43,-37.85
2020-10-22 14:46:57.450000+00:00,273.36,-19.96,-43.14,75.23,25.51,-37.99
2020-10-22 14:46:57.686000+00:00,273.41,-20.24,-42.98,74.91,25.23,-38.35
2020-10-22 14:46:57.745000+00:00,273.33,-20.36,-43.04,74.81,25.17,-38.33
2020-10-22 14:46:57.805000+00:00,273.35,-20.2,-43.12,74.85,25.29,-38.05
2020-10-22 14:46:57.865000+00:00,273.34,-20.11,-43.22,75.0,25.38,-37.75
2020-10-22 14:46:57.994000+00:00,273.62,-20.56,-43.23,74.78,25.44,-38.35
2020-10-22 14:46:58.350000+00:00,273.6,-20.5,-42.97,74.78,25.02,-38.48
2020-10-22 14:46:58.351000+00:00,273.64,-20.5,-43.18,74.85,25.11,-38.39
2020-10-22 14:46:58.351000+00:00,273.62,-20.48,-43.4,74.88,25.36,-38.32
2020-10-22 14:46:58.410000+00:00,273.78,-20.55,-43.63,75.04,25.48,-38.19
2020-10-22 14:46:58.465000+00:00,273.74,-20.66,-43.7,74.93,25.58,-38.48
2020-10-22 14:46:58.584000+00:00,273.64,-20.57,-43.57,74.98,25.32,-38.5
2020-10-22 14:46:58.705000+00:00,273.79,-20.6,-43.73,75.18,25.4,-38.28
2020-10-22 14:46:58.886000+00:00,273.91,-20.81,-43.81,75.2,25.52,-38.46
2020-10-22 14:46:59.307000+00:00,274.04,-20.97,-43.55,75.42,25.49,-38.95
2020-10-22 14:46:59.686000+00:00,274.16,-20.95,-43.25,75.52,25.5,-38.84
2020-10-22 14:46:59.689000+00:00,274.12,-20.97,-42.98,75.41,25.25,-39.09
2020-10-22 14:46:59.739000+00:00,274.11,-20.9,-42.83,75.45,25.07,-38.89
2020-10-22 14:46:59.740000+00:00,274.16,-20.82,-42.95,75.51,25.22,-38.72
2020-10-22 14:46:59.795000+00:00,274.21,-20.84,-42.99,75.41,25.45,-38.76
2020-10-22 14:46:59.925000+00:00,274.07,-20.76,-42.65,75.22,25.13,-38.95
2020-10-22 14:47:00.155000+00:00,274.14,-20.77,-42.61,75.25,24.93,-38.81
2020-10-22 14:47:00.158000+00:00,274.13,-20.42,-42.71,75.41,24.98,-38.32
2020-10-22 14:47:00.334000+00:00,274.19,-20.2,-43.02,74.97,25.42,-38.13
2020-10-22 14:47:00.398000+00:00,274.06,-20.14,-42.93,74.85,24.99,-38.35
2020-10-22 14:47:00.524000+00:00,273.88,-19.91,-43.05,74.77,25.08,-38.07
2020-10-22 14:47:00.624000+00:00,273.2,-19.15,-42.79,74.57,25.37,-37.84
2020-10-22 14:47:00.686000+00:00,272.72,-18.57,-42.54,74.48,25.27,-37.36
2020-10-22 14:47:00.866000+00:00,272.64,-18.91,-41.99,74.03,25.0,-37.83
2020-10-22 14:47:00.925000+00:00,272.07,-18.5,-41.41,73.79,24.35,-37.67
2020-10-22 14:47:01.047000+00:00,271.53,-17.92,-41.05,73.65,24.1,-37.23
2020-10-22 14:47:01.108000+00:00,270.94,-17.22,-40.57,73.03,23.94,-36.74
2020-10-22 14:47:01.226000+00:00,270.03,-16.88,-40.61,71.86,24.49,-36.61
2020-10-22 14:47:01.346000+00:00,268.1,-16.65,-40.4,69.0,24.48,-37.17
2020-10-22 14:47:01.525000+00:00,265.92,-13.76,-39.55,67.28,23.4,-34.42
2020-10-22 14:47:01.824000+00:00,265.13,-15.82,-39.54,65.82,23.59,-36.31
2020-10-22 14:47:01.825000+00:00,263.74,-14.36,-39.42,64.86,23.03,-35.0
2020-10-22 14:47:01.825000+00:00,261.96,-15.23,-39.89,62.64,23.48,-35.33
2020-10-22 14:47:01.826000+00:00,253.08,-11.3,-39.52,55.97,20.94,-30.8
2020-10-22 14:47:01.974000+00:00,240.56,2.96,-32.91,46.96,9.84,-20.74
2020-10-22 14:47:02.005000+00:00,235.7,10.99,-27.33,42.84,4.61,-17.69
2020-10-22 14:47:02.306000+00:00,228.61,4.33,-27.97,34.1,5.38,-25.23
2020-10-22 14:47:02.306000+00:00,208.01,-4.65,-18.75,9.78,-6.93,-34.59
2020-10-22 14:47:02.309000+00:00,187.2,-7.55,-8.99,350.01,-18.81,-38.39
2020-10-22 14:47:02.426000+00:00,173.23,-4.93,-2.7,339.66,-29.97,-42.3
2020-10-22 14:47:02.545000+00:00,164.64,-0.34,5.21,334.04,-38.12,-42.11
2020-10-22 14:47:02.673000+00:00,166.08,-4.0,3.01,342.23,-33.53,-49.2
2020-10-22 14:47:02.728000+00:00,161.97,-16.89,-0.59,336.63,-21.62,-54.25
2020-10-22 14:47:02.845000+00:00,156.82,-16.55,8.91,337.24,-29.04,-59.91
2020-10-22 14:47:03.026000+00:00,158.15,-14.57,19.89,344.83,-38.46,-64.96
2020-10-22 14:47:03.031000+00:00,163.41,-20.74,24.11,351.45,-36.64,-66.04
2020-10-22 14:47:03.148000+00:00,172.71,-32.81,12.2,356.44,-20.6,-65.86
2020-10-22 14:47:03.265000+00:00,193.39,-42.67,-10.51,6.86,-1.12,-65.52
2020-10-22 14:47:03.448000+00:00,213.13,-39.36,-28.19,19.55,12.35,-57.83
2020-10-22 14:47:03.448000+00:00,223.27,-30.53,-35.39,29.36,18.7,-48.01
2020-10-22 14:47:03.865000+00:00,229.11,-26.87,-36.22,35.91,19.28,-42.54
2020-10-22 14:47:03.985000+00:00,234.95,-25.47,-43.46,38.48,22.22,-39.16
2020-10-22 14:47:03.986000+00:00,232.42,-16.5,-41.73,32.54,22.4,-31.44
2020-10-22 14:47:03.986000+00:00,236.14,-26.47,-45.18,35.87,25.28,-38.39
2020-10-22 14:47:04.167000+00:00,228.55,-13.76,-38.23,20.33,21.78,-29.64
2020-10-22 14:47:04.168000+00:00,227.62,-13.75,-37.7,15.51,21.22,-29.9
2020-10-22 14:47:04.285000+00:00,227.34,-13.48,-37.22,11.73,20.78,-29.96
2020-10-22 14:47:04.346000+00:00,227.14,-13.67,-36.74,8.49,20.33,-30.29
2020-10-22 14:47:04.525000+00:00,226.86,-12.26,-36.46,5.49,20.31,-30.44
2020-10-22 14:47:04.618000+00:00,227.14,-12.75,-37.0,2.43,21.8,-32.03
2020-10-22 14:47:05.095000+00:00,232.99,-26.66,-44.32,355.59,30.32,-45.4
2020-10-22 14:47:05.095000+00:00,234.62,-29.78,-43.21,352.36,31.37,-53.48
2020-10-22 14:47:05.328000+00:00,231.66,-41.6,-41.29,346.32,24.14,-65.99
