Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 13:40:53.933000+00:00,183.96,-25.76,-47.88,338.22,67.98,3.38
2020-10-22 13:40:54.173000+00:00,183.98,-31.54,-39.82,322.4,61.32,-17.03
2020-10-22 13:40:54.292000+00:00,184.93,-32.12,-40.49,322.74,62.11,-16.78
2020-10-22 13:40:54.412000+00:00,184.71,-37.6,-38.53,317.42,63.45,-23.18
2020-10-22 13:40:54.685000+00:00,193.03,-33.67,-49.82,328.52,70.73,-11.65
2020-10-22 13:40:54.742000+00:00,195.6,-31.12,-53.09,332.24,75.0,-6.57
2020-10-22 13:40:54.867000+00:00,194.32,-34.3,-49.92,317.34,74.09,-20.35
2020-10-22 13:40:54.873000+00:00,191.65,-37.8,-45.46,302.27,70.47,-34.23
2020-10-22 13:40:55.194000+00:00,192.5,-38.44,-43.67,309.43,68.43,-30.58
2020-10-22 13:40:55.194000+00:00,189.39,-40.28,-41.59,304.83,68.28,-32.97
2020-10-22 13:40:55.225000+00:00,192.39,-41.03,-44.17,308.55,69.64,-30.6
2020-10-22 13:40:55.289000+00:00,191.64,-44.0,-43.23,305.2,69.16,-35.58
2020-10-22 13:40:55.289000+00:00,195.73,-39.16,-47.39,319.09,70.79,-22.32
2020-10-22 13:40:55.476000+00:00,204.49,-44.42,-56.17,291.75,78.62,-49.62
2020-10-22 13:40:55.582000+00:00,194.2,-39.84,-51.23,307.23,75.09,-25.46
2020-10-22 13:40:55.615000+00:00,183.4,-32.88,-43.16,314.54,68.77,-11.23
2020-10-22 13:40:55.793000+00:00,629.51,-40.87,323.57,60.04,1.07,0.0
2020-10-22 13:40:55.960000+00:00,181.1,-22.3,-42.54,330.93,57.53,5.73
2020-10-22 13:40:56.152000+00:00,184.02,-18.54,-45.64,336.52,57.03,10.9
2020-10-22 13:40:56.183000+00:00,184.48,-21.67,-42.92,336.64,57.4,9.56
2020-10-22 13:40:56.557000+00:00,192.6,-33.4,-43.17,335.68,66.13,-2.51
2020-10-22 13:40:56.744000+00:00,217.05,-39.56,-65.64,351.74,84.79,5.28
2020-10-22 13:40:56.744000+00:00,205.98,-34.69,-55.46,355.51,76.04,12.64
2020-10-22 13:40:56.833000+00:00,209.06,-36.95,-59.81,345.68,80.84,6.95
2020-10-22 13:40:57.116000+00:00,198.14,-29.24,-51.76,342.03,71.41,11.48
2020-10-22 13:40:57.118000+00:00,193.02,-28.55,-44.29,332.18,63.64,2.63
2020-10-22 13:40:57.324000+00:00,193.25,-22.63,-44.7,335.65,59.56,5.16
2020-10-22 13:40:57.324000+00:00,194.82,-26.49,-43.28,335.52,60.56,1.86
2020-10-22 13:40:57.365000+00:00,202.69,-26.44,-47.0,347.13,64.51,7.11
2020-10-22 13:40:57.375000+00:00,223.51,-31.6,-60.58,18.14,78.57,26.08
2020-10-22 13:40:57.551000+00:00,239.25,-37.1,-74.31,134.15,85.63,137.58
2020-10-22 13:40:57.571000+00:00,239.51,-44.06,-78.69,179.16,83.12,-171.53
2020-10-22 13:40:57.632000+00:00,216.09,-44.84,-60.33,272.58,85.29,-61.94
2020-10-22 13:40:57.632000+00:00,225.46,-48.3,-66.33,221.62,83.66,-120.78
2020-10-22 13:40:57.893000+00:00,213.95,-44.24,-57.87,297.11,82.22,-37.26
2020-10-22 13:40:57.893000+00:00,215.76,-45.74,-58.71,290.09,80.65,-46.74
2020-10-22 13:40:58.047000+00:00,226.21,-45.86,-70.64,233.56,85.4,-104.82
2020-10-22 13:40:58.048000+00:00,224.91,-41.51,-70.39,247.8,87.17,-87.88
2020-10-22 13:40:58.404000+00:00,223.39,-40.51,-65.68,331.9,84.01,-3.16
2020-10-22 13:40:58.404000+00:00,222.76,-40.85,-66.4,316.19,86.09,-18.48
2020-10-22 13:40:58.432000+00:00,226.97,-40.25,-67.92,334.15,84.45,-1.72
2020-10-22 13:40:58.433000+00:00,225.14,-38.74,-64.24,334.06,82.16,-1.17
2020-10-22 13:40:58.642000+00:00,225.67,-38.67,-63.95,336.45,81.65,0.95
2020-10-22 13:40:58.831000+00:00,223.54,-35.26,-60.99,336.5,80.04,1.91
2020-10-22 13:40:58.831000+00:00,225.9,-35.8,-62.45,334.76,84.77,-0.17
2020-10-22 13:40:58.944000+00:00,237.54,-47.76,-69.59,225.45,80.09,-117.6
2020-10-22 13:40:59.264000+00:00,235.38,-55.23,-63.6,254.15,71.89,-92.99
2020-10-22 13:40:59.315000+00:00,196.8,-49.64,-41.55,268.66,62.38,-56.18
2020-10-22 13:40:59.350000+00:00,160.22,-43.2,-25.58,255.67,54.48,-44.3
2020-10-22 13:40:59.364000+00:00,147.77,-23.69,-28.23,271.44,51.76,-11.5
2020-10-22 13:40:59.542000+00:00,153.09,-11.39,-30.03,286.55,37.64,-5.19
2020-10-22 13:40:59.663000+00:00,158.07,-4.19,-29.09,296.28,25.37,-5.14
2020-10-22 13:40:59.665000+00:00,162.47,5.04,-32.28,308.47,19.51,2.02
2020-10-22 13:40:59.705000+00:00,169.25,4.43,-34.54,317.38,19.72,1.33
2020-10-22 13:40:59.752000+00:00,169.85,1.4,-37.84,322.5,24.57,6.38
2020-10-22 13:40:59.875000+00:00,176.3,-1.42,-37.63,330.54,29.72,5.99
2020-10-22 13:41:00.054000+00:00,183.46,-5.86,-36.77,340.06,33.39,5.62
2020-10-22 13:41:00.056000+00:00,206.24,-7.05,-40.12,8.17,43.66,10.1
2020-10-22 13:41:00.173000+00:00,203.64,-2.18,-39.74,8.28,40.34,16.7
2020-10-22 13:41:00.294000+00:00,203.0,-8.22,-40.45,7.11,47.22,17.85
2020-10-22 13:41:00.533000+00:00,192.59,-16.47,-33.33,346.61,48.3,3.36
2020-10-22 13:41:00.708000+00:00,183.24,-23.45,-23.94,328.68,47.06,-12.93
2020-10-22 13:41:00.709000+00:00,175.47,-43.69,-23.93,298.51,59.05,-40.27
2020-10-22 13:41:00.797000+00:00,168.89,-57.86,-25.08,268.0,60.27,-67.83
2020-10-22 13:41:00.840000+00:00,167.52,-60.61,-31.67,250.33,58.94,-80.62
2020-10-22 13:41:00.984000+00:00,161.37,-65.36,-33.6,234.7,57.83,-88.16
2020-10-22 13:41:01.163000+00:00,167.14,-47.71,-45.82,267.76,73.79,-53.44
2020-10-22 13:41:01.174000+00:00,173.01,-43.71,-48.69,283.7,74.64,-41.95
2020-10-22 13:41:01.463000+00:00,178.17,-43.38,-45.13,295.46,71.38,-38.75
2020-10-22 13:41:01.463000+00:00,180.76,-39.17,-43.41,311.31,67.71,-25.77
2020-10-22 13:41:01.525000+00:00,179.52,-37.41,-41.7,316.86,64.73,-18.19
2020-10-22 13:41:01.585000+00:00,178.45,-32.13,-39.45,320.88,62.62,-13.28
2020-10-22 13:41:01.762000+00:00,180.46,-28.39,-38.72,322.3,62.82,-13.47
2020-10-22 13:41:02.070000+00:00,187.36,-27.97,-38.45,329.59,62.21,-13.8
2020-10-22 13:41:02.131000+00:00,199.67,-29.03,-40.11,341.27,62.44,-13.49
2020-10-22 13:41:02.131000+00:00,211.13,-29.87,-43.93,349.17,64.06,-13.15
2020-10-22 13:41:02.336000+00:00,223.44,-31.1,-48.3,358.03,66.04,-12.57
2020-10-22 13:41:02.340000+00:00,233.64,-25.26,-47.28,13.98,64.06,-3.7
2020-10-22 13:41:02.668000+00:00,233.34,-14.2,-40.69,20.22,52.81,10.77
2020-10-22 13:41:02.858000+00:00,224.1,-11.54,-33.25,10.12,44.89,10.24
2020-10-22 13:41:02.884000+00:00,221.37,-14.41,-29.66,3.23,45.93,6.29
2020-10-22 13:41:02.985000+00:00,217.09,-20.87,-34.71,349.98,52.64,1.22
2020-10-22 13:41:02.986000+00:00,212.68,-16.63,-28.5,348.16,47.14,3.72
2020-10-22 13:41:02.987000+00:00,214.98,-16.18,-23.32,350.54,44.23,1.1
2020-10-22 13:41:03.022000+00:00,219.84,-20.06,-22.48,353.96,45.35,-2.08
2020-10-22 13:41:03.218000+00:00,225.19,-21.21,-23.07,0.19,44.76,-2.48
2020-10-22 13:41:03.219000+00:00,226.75,-11.68,-25.17,6.41,40.12,5.63
