Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2020-10-22 18:19:49.025000+00:00,137.77,-38.6,-20.7,327.95,20.47,-65.26
2020-10-22 18:19:49.376000+00:00,153.98,-13.52,-45.41,345.9,44.1,-36.78
2020-10-22 18:19:49.385000+00:00,148.89,-12.83,-41.3,342.99,43.31,-34.55
2020-10-22 18:19:49.606000+00:00,149.04,-21.2,-39.16,334.42,46.56,-44.65
2020-10-22 18:19:49.638000+00:00,151.7,-35.62,-42.02,318.9,49.61,-64.16
2020-10-22 18:19:49.732000+00:00,153.47,-48.28,-44.22,305.34,47.71,-79.56
2020-10-22 18:19:49.732000+00:00,150.73,-53.77,-39.16,301.56,43.95,-83.4
2020-10-22 18:19:49.847000+00:00,146.8,-54.01,-30.79,305.59,39.57,-79.94
2020-10-22 18:19:50.139000+00:00,149.22,-52.58,-27.57,311.31,38.06,-75.95
2020-10-22 18:19:50.141000+00:00,155.02,-53.54,-20.31,319.45,36.21,-73.31
2020-10-22 18:19:50.141000+00:00,150.0,-51.5,-20.6,316.49,37.07,-73.34
2020-10-22 18:19:50.235000+00:00,161.1,-49.34,-23.44,322.25,36.41,-71.41
2020-10-22 18:19:50.355000+00:00,169.24,-45.43,-28.77,326.27,39.22,-68.65
2020-10-22 18:19:50.479000+00:00,176.13,-50.99,-29.88,329.6,37.69,-72.75
2020-10-22 18:19:50.718000+00:00,179.34,-52.76,-29.06,332.56,34.56,-74.83
2020-10-22 18:19:51.166000+00:00,178.4,-53.22,-24.29,336.73,29.47,-73.66
2020-10-22 18:19:51.198000+00:00,164.34,-58.17,-8.46,337.66,21.13,-75.26
2020-10-22 18:19:51.206000+00:00,149.34,-59.53,2.63,337.12,16.49,-76.71
2020-10-22 18:19:51.287000+00:00,148.6,-61.02,-3.43,336.66,17.07,-77.24
2020-10-22 18:19:51.345000+00:00,148.66,-58.33,-10.24,335.94,18.86,-77.46
2020-10-22 18:19:51.405000+00:00,147.81,-59.43,-15.67,331.75,21.35,-83.35
2020-10-22 18:19:51.466000+00:00,159.59,-71.03,-36.05,323.95,24.63,-99.19
2020-10-22 18:19:51.525000+00:00,189.89,-71.96,-70.71,323.12,29.89,-111.5
2020-10-22 18:19:51.615000+00:00,226.27,-65.32,-108.7,321.51,35.77,-126.68
2020-10-22 18:19:51.616000+00:00,240.1,-60.09,-124.32,318.01,35.76,-135.72
2020-10-22 18:19:51.827000+00:00,244.42,-59.38,-127.32,319.9,34.72,-139.47
2020-10-22 18:19:51.827000+00:00,249.23,-60.36,-126.05,325.01,32.03,-140.87
2020-10-22 18:19:51.946000+00:00,242.37,-59.97,-116.28,332.44,35.19,-134.7
2020-10-22 18:19:52.066000+00:00,229.44,-59.94,-98.1,342.41,39.96,-122.01
2020-10-22 18:19:52.085000+00:00,207.84,-60.54,-69.32,351.88,41.17,-103.95
2020-10-22 18:19:52.186000+00:00,198.18,-60.68,-54.82,353.99,41.53,-97.89
2020-10-22 18:19:52.545000+00:00,198.07,-57.06,-52.65,352.91,42.91,-95.89
2020-10-22 18:19:52.786000+00:00,206.58,-61.76,-58.35,350.04,39.96,-101.21
2020-10-22 18:19:53.027000+00:00,202.31,-68.1,-52.99,349.96,33.74,-102.22
2020-10-22 18:19:53.397000+00:00,195.68,-66.4,-50.77,353.32,31.16,-96.05
2020-10-22 18:19:55.489000+00:00,213.96,16.66,-8.16,32.99,-19.31,-6.31
2020-10-22 18:19:55.606000+00:00,195.11,13.13,-16.94,15.71,-0.22,-1.36
2020-10-22 18:19:55.816000+00:00,167.47,-6.49,-34.8,343.58,38.67,-18.04
2020-10-22 18:19:56.071000+00:00,157.07,-0.76,-30.88,333.97,30.25,-17.02
2020-10-22 18:19:56.072000+00:00,152.91,-6.77,-30.55,324.39,31.14,-26.42
2020-10-22 18:19:56.175000+00:00,142.9,-10.67,-32.47,311.46,36.73,-28.73
2020-10-22 18:19:56.355000+00:00,138.13,0.15,-30.51,315.22,31.25,-17.55
2020-10-22 18:19:56.356000+00:00,134.83,9.07,-33.36,317.2,25.39,-10.8
2020-10-22 18:19:56.955000+00:00,161.56,-0.54,-36.57,339.72,38.37,-15.75
2020-10-22 18:19:56.955000+00:00,147.76,8.48,-39.11,330.39,35.86,-9.18
2020-10-22 18:19:56.965000+00:00,184.65,-25.07,-41.77,342.06,44.16,-44.85
2020-10-22 18:19:56.965000+00:00,202.76,-41.72,-52.46,339.07,45.43,-67.4
2020-10-22 18:19:56.967000+00:00,203.54,-46.88,-54.0,330.47,41.98,-77.78
2020-10-22 18:19:57.377000+00:00,196.26,-46.73,-46.28,329.73,36.11,-77.73
2020-10-22 18:20:02.407000+00:00,161.6,-51.79,-10.67,327.8,10.96,-80.02
2020-10-22 18:20:02.459000+00:00,191.07,-56.67,-42.17,329.57,32.8,-82.96
2020-10-22 18:20:02.515000+00:00,200.46,-36.94,-50.48,343.46,44.27,-64.67
2020-10-22 18:20:02.609000+00:00,197.71,-33.45,-48.91,340.86,44.46,-59.17
2020-10-22 18:20:02.717000+00:00,194.94,-27.28,-49.02,337.42,47.54,-52.78
2020-10-22 18:20:02.779000+00:00,194.21,-25.95,-49.45,335.85,47.78,-49.29
2020-10-22 18:20:03.086000+00:00,180.23,-25.77,-40.19,323.37,40.62,-49.33
2020-10-22 18:20:03.132000+00:00,173.97,-21.19,-36.82,321.9,36.55,-43.3
2020-10-22 18:20:03.297000+00:00,169.08,-23.31,-28.65,320.92,29.02,-43.99
2020-10-22 18:20:03.461000+00:00,163.26,-31.33,-24.79,314.31,28.58,-50.06
2020-10-22 18:20:03.496000+00:00,160.84,-29.77,-29.05,310.95,31.79,-48.94
2020-10-22 18:20:03.509000+00:00,162.04,-24.63,-30.65,313.07,33.1,-45.28
2020-10-22 18:20:03.586000+00:00,161.44,-20.5,-36.18,313.73,37.77,-37.86
2020-10-22 18:20:03.681000+00:00,161.03,-14.2,-42.21,317.36,42.18,-27.97
2020-10-22 18:20:03.851000+00:00,159.87,-6.12,-42.58,322.69,42.02,-18.03
2020-10-22 18:20:03.938000+00:00,164.3,-14.35,-45.58,318.2,46.96,-29.32
2020-10-22 18:20:04.048000+00:00,167.07,-25.75,-40.45,311.91,43.02,-44.06
2020-10-22 18:20:04.132000+00:00,164.88,-28.87,-32.36,312.02,36.15,-47.07
2020-10-22 18:20:04.449000+00:00,164.37,-22.88,-33.25,316.06,38.39,-37.19
2020-10-22 18:20:04.454000+00:00,165.02,-12.82,-36.82,322.78,40.63,-24.6
2020-10-22 18:20:04.466000+00:00,164.62,-6.87,-42.42,325.98,44.38,-16.65
2020-10-22 18:20:04.555000+00:00,162.13,-2.82,-44.39,326.81,46.29,-11.38
2020-10-22 18:20:04.610000+00:00,160.95,-4.9,-43.61,325.0,47.27,-12.24
2020-10-22 18:20:04.696000+00:00,161.59,-5.32,-43.51,325.38,47.11,-12.79
2020-10-22 18:20:04.838000+00:00,166.27,-8.92,-45.46,325.93,49.6,-17.1
2020-10-22 18:20:04.958000+00:00,170.38,-10.76,-46.32,326.1,51.34,-20.19
2020-10-22 18:20:05.031000+00:00,183.81,-23.14,-52.14,318.43,55.61,-42.29
2020-10-22 18:20:05.386000+00:00,187.02,-36.85,-47.95,308.89,48.36,-59.24
2020-10-22 18:20:05.396000+00:00,173.37,-39.13,-28.98,308.61,34.57,-56.01
2020-10-22 18:20:05.488000+00:00,163.06,-28.29,-26.88,308.61,29.68,-42.09
2020-10-22 18:20:05.488000+00:00,164.45,-34.31,-24.47,307.16,29.59,-49.64
2020-10-22 18:20:05.535000+00:00,163.42,-14.51,-34.79,314.5,35.98,-26.76
2020-10-22 18:20:05.776000+00:00,163.14,-8.62,-41.13,318.34,42.15,-18.8
2020-10-22 18:20:05.785000+00:00,165.52,-8.16,-47.03,320.65,48.47,-17.37
2020-10-22 18:20:05.818000+00:00,171.18,-14.19,-46.98,319.53,51.73,-24.64
2020-10-22 18:20:05.927000+00:00,179.91,-24.83,-49.34,311.85,53.33,-42.1
2020-10-22 18:20:06.146000+00:00,168.81,-34.02,-29.48,304.76,38.72,-47.14
2020-10-22 18:20:06.279000+00:00,165.8,-20.93,-34.85,308.58,42.4,-31.53
2020-10-22 18:20:06.515000+00:00,164.4,-9.66,-38.21,315.8,43.64,-18.02
2020-10-22 18:20:06.516000+00:00,164.68,-4.84,-42.54,320.39,46.82,-10.53
2020-10-22 18:20:06.560000+00:00,169.63,-3.99,-44.41,324.8,49.94,-9.96
2020-10-22 18:20:06.675000+00:00,174.08,-0.93,-45.09,330.56,50.51,-6.96
2020-10-22 18:20:06.800000+00:00,177.89,-3.84,-41.29,328.73,49.4,-12.99
2020-10-22 18:20:06.895000+00:00,181.18,-17.03,-38.72,320.66,47.5,-28.68
2020-10-22 18:20:06.915000+00:00,176.97,-29.66,-27.78,311.64,37.39,-42.34
2020-10-22 18:20:07.255000+00:00,159.88,-13.9,-27.74,311.35,33.07,-22.53
2020-10-22 18:20:07.405000+00:00,160.16,-8.99,-35.21,314.57,39.54,-16.15
2020-10-22 18:20:07.465000+00:00,163.12,-5.84,-41.7,318.15,45.22,-13.78
2020-10-22 18:20:07.635000+00:00,174.56,-20.53,-42.69,311.05,49.79,-35.91
2020-10-22 18:20:07.818000+00:00,174.46,-30.19,-36.4,306.93,40.18,-46.85
2020-10-22 18:20:08.002000+00:00,165.58,-29.28,-21.99,309.28,22.13,-47.71
2020-10-22 18:20:08.042000+00:00,161.26,-11.48,-21.71,313.2,16.15,-31.62
2020-10-22 18:20:08.175000+00:00,156.65,8.45,-32.0,317.6,20.1,-10.3
2020-10-22 18:20:08.445000+00:00,157.1,7.71,-34.63,319.65,22.21,-11.92
2020-10-22 18:20:08.447000+00:00,169.52,-8.06,-40.48,323.17,35.32,-30.33
2020-10-22 18:20:08.458000+00:00,181.42,-34.04,-55.64,303.15,46.05,-67.76
2020-10-22 18:20:08.486000+00:00,173.64,-34.67,-48.11,297.31,40.67,-65.13
2020-10-22 18:20:08.536000+00:00,163.78,-20.27,-30.93,310.02,31.03,-43.64
2020-10-22 18:20:08.720000+00:00,164.59,-14.62,-29.51,316.58,32.27,-33.74
2020-10-22 18:20:08.757000+00:00,164.74,-15.62,-31.72,316.64,34.27,-31.03
2020-10-22 18:20:08.876000+00:00,165.59,-16.65,-30.31,318.26,34.18,-30.35
2020-10-22 18:20:08.955000+00:00,167.69,-17.81,-33.77,317.58,35.64,-32.84
2020-10-22 18:20:09.108000+00:00,170.88,-15.76,-38.36,319.42,37.3,-32.82
2020-10-22 18:20:09.237000+00:00,171.92,-13.65,-39.51,322.64,35.42,-30.58
2020-10-22 18:20:09.266000+00:00,171.21,-7.18,-34.95,325.74,31.68,-26.21
2020-10-22 18:20:09.437000+00:00,171.39,-10.38,-30.67,326.58,30.28,-26.71
2020-10-22 18:20:09.585000+00:00,173.12,-6.62,-35.49,329.78,31.84,-21.18
2020-10-22 18:20:09.676000+00:00,180.54,-14.73,-43.25,329.32,40.62,-31.07
2020-10-22 18:20:09.835000+00:00,182.47,-18.0,-41.36,327.94,39.21,-36.21
2020-10-22 18:20:10.039000+00:00,177.46,-19.05,-33.96,321.12,34.09,-37.85
2020-10-22 18:20:10.438000+00:00,170.44,-11.99,-30.75,320.89,32.21,-26.7
2020-10-22 18:20:10.442000+00:00,171.59,-12.35,-35.45,321.95,32.52,-26.55
2020-10-22 18:20:10.444000+00:00,172.28,-7.79,-34.32,325.43,30.27,-23.77
2020-10-22 18:20:10.446000+00:00,173.94,-3.44,-37.64,328.27,32.14,-20.91
2020-10-22 18:20:10.497000+00:00,174.22,-8.34,-35.4,327.2,29.33,-24.3
2020-10-22 18:20:10.606000+00:00,176.7,-5.09,-39.37,330.42,30.97,-22.67
2020-10-22 18:20:10.747000+00:00,177.13,-1.26,-41.02,333.64,31.04,-19.85
2020-10-22 18:20:10.897000+00:00,179.23,-1.82,-43.57,336.04,33.04,-19.28
2020-10-22 18:20:10.936000+00:00,180.84,-5.26,-40.93,333.06,29.31,-26.25
2020-10-22 18:20:11.329000+00:00,181.2,-10.16,-38.68,329.74,28.85,-30.4
2020-10-22 18:20:11.337000+00:00,184.53,-7.64,-43.78,333.68,33.64,-26.8
2020-10-22 18:20:11.485000+00:00,185.19,-6.14,-47.1,335.58,37.77,-24.35
2020-10-22 18:20:11.486000+00:00,185.98,-8.14,-46.45,335.73,36.69,-25.36
2020-10-22 18:20:11.626000+00:00,185.47,-9.87,-42.42,331.72,31.37,-31.08
2020-10-22 18:20:11.685000+00:00,183.91,-15.0,-38.49,327.77,29.38,-35.63
2020-10-22 18:20:11.787000+00:00,185.05,-15.62,-38.49,329.3,30.46,-35.27
2020-10-22 18:20:12.114000+00:00,186.68,-10.84,-44.04,331.46,34.67,-30.27
2020-10-22 18:20:12.171000+00:00,186.87,-8.85,-46.61,334.34,36.77,-27.39
2020-10-22 18:20:12.175000+00:00,186.12,-6.4,-42.18,335.58,33.62,-25.23
2020-10-22 18:20:12.526000+00:00,185.49,-9.86,-40.8,331.03,28.74,-32.25
2020-10-22 18:20:12.649000+00:00,188.42,-11.62,-42.0,333.65,31.1,-33.12
2020-10-22 18:20:12.735000+00:00,195.53,-13.98,-48.91,337.92,40.23,-34.68
2020-10-22 18:20:12.886000+00:00,197.49,-14.18,-53.25,338.06,47.21,-32.79
2020-10-22 18:20:13.016000+00:00,74.18,-138.42,-3.83,512.15,2.43,25.6
2020-10-22 18:20:13.128000+00:00,238.03,-258.71,-262.4,56.44,2.44,25.6
2020-10-22 18:20:13.143000+00:00,220.12,107.39,305.92,576.09,2.44,25.6
2020-10-22 18:20:13.308000+00:00,177.79,-7.28,-33.14,328.4,19.92,-28.02
2020-10-22 18:20:13.336000+00:00,176.08,-4.81,-35.02,327.91,18.25,-28.84
2020-10-22 18:20:13.716000+00:00,177.54,-9.17,-30.02,329.55,18.28,-32.24
2020-10-22 18:20:13.727000+00:00,186.21,-12.4,-32.38,336.77,25.14,-32.89
2020-10-22 18:20:13.736000+00:00,191.46,-12.94,-40.81,338.91,34.23,-32.66
2020-10-22 18:20:13.816000+00:00,191.62,-17.38,-44.45,331.78,40.59,-38.81
2020-10-22 18:20:13.927000+00:00,182.59,-28.04,-44.81,308.89,45.36,-51.01
2020-10-22 18:20:14.029000+00:00,174.01,-24.71,-40.72,309.11,44.09,-41.03
2020-10-22 18:20:14.235000+00:00,176.78,-18.39,-36.21,320.16,32.55,-36.58
2020-10-22 18:20:14.327000+00:00,178.34,-14.66,-37.72,322.73,33.84,-33.08
2020-10-22 18:20:14.428000+00:00,179.24,-11.67,-39.8,323.67,35.87,-31.33
2020-10-22 18:20:14.758000+00:00,181.16,-14.93,-40.28,324.94,35.91,-33.24
2020-10-22 18:20:14.770000+00:00,181.03,-15.51,-36.52,326.16,33.25,-33.73
2020-10-22 18:20:14.797000+00:00,182.93,-14.98,-40.36,327.85,33.9,-33.16
2020-10-22 18:20:14.861000+00:00,187.52,-10.36,-45.36,333.95,36.96,-30.47
2020-10-22 18:20:14.962000+00:00,193.44,-9.64,-49.19,338.17,42.82,-30.68
2020-10-22 18:20:15.057000+00:00,195.62,-15.5,-54.49,335.38,48.41,-34.39
2020-10-22 18:20:15.163000+00:00,196.53,-18.46,-51.86,333.83,45.6,-39.7
2020-10-22 18:20:15.345000+00:00,199.2,-22.61,-49.64,332.86,42.7,-45.97
2020-10-22 18:20:15.356000+00:00,200.65,-23.87,-49.3,331.82,43.06,-48.28
2020-10-22 18:20:15.441000+00:00,203.25,-24.25,-49.18,331.2,44.58,-50.93
2020-10-22 18:20:15.946000+00:00,213.9,-23.7,-59.73,333.87,51.57,-51.49
2020-10-22 18:20:15.985000+00:00,220.33,-22.88,-64.18,333.49,54.7,-54.33
2020-10-22 18:20:15.986000+00:00,228.54,-21.96,-65.25,340.44,53.68,-53.94
2020-10-22 18:20:16.006000+00:00,237.93,-22.39,-63.09,348.93,49.63,-54.88
2020-10-22 18:20:16.070000+00:00,253.02,-24.76,-66.47,359.62,50.18,-59.41
2020-10-22 18:20:16.247000+00:00,260.53,-32.05,-74.28,355.49,54.67,-70.05
2020-10-22 18:20:16.307000+00:00,253.02,-39.28,-78.49,326.91,59.24,-86.55
2020-10-22 18:20:16.595000+00:00,246.92,-49.28,-76.61,306.8,55.98,-94.89
2020-10-22 18:20:16.606000+00:00,236.67,-52.55,-63.8,313.63,51.92,-84.18
2020-10-22 18:20:16.827000+00:00,235.95,-51.08,-58.1,329.85,46.88,-73.77
2020-10-22 18:20:16.906000+00:00,250.27,-55.51,-64.05,344.18,41.21,-78.4
2020-10-22 18:20:16.906000+00:00,241.72,-52.75,-57.67,338.25,42.87,-74.35
2020-10-22 18:20:17.146000+00:00,247.1,-54.87,-63.74,351.55,38.06,-80.06
2020-10-22 18:20:17.236000+00:00,240.32,-50.58,-58.18,2.27,35.64,-78.19
2020-10-22 18:20:17.247000+00:00,241.99,-48.86,-64.75,6.1,37.93,-80.01
2020-10-22 18:20:17.386000+00:00,238.55,-47.16,-63.54,8.94,38.48,-80.62
2020-10-22 18:20:17.637000+00:00,244.09,-45.69,-73.69,12.86,43.14,-80.94
2020-10-22 18:20:17.647000+00:00,221.06,-55.21,-54.35,12.01,23.77,-88.07
2020-10-22 18:20:17.647000+00:00,241.18,-52.23,-74.83,10.97,36.86,-88.36
2020-10-22 18:20:17.673000+00:00,192.94,-57.91,-25.81,6.27,9.53,-87.53
2020-10-22 18:20:17.776000+00:00,169.65,-57.72,-3.55,356.25,1.76,-84.96
2020-10-22 18:20:17.777000+00:00,168.39,-54.9,-10.32,344.74,10.35,-78.3
2020-10-22 18:20:17.957000+00:00,176.31,-48.11,-34.97,334.53,30.97,-69.28
2020-10-22 18:20:17.971000+00:00,180.44,-33.7,-51.93,336.08,49.43,-55.8
2020-10-22 18:20:18.116000+00:00,181.5,-26.66,-59.83,338.33,51.69,-50.97
2020-10-22 18:20:18.175000+00:00,185.09,-33.61,-59.7,327.52,50.84,-64.0
2020-10-22 18:20:18.287000+00:00,186.05,-31.12,-54.96,324.62,48.92,-63.84
2020-10-22 18:20:18.438000+00:00,184.72,-28.07,-43.77,331.72,40.33,-55.81
2020-10-22 18:20:18.522000+00:00,181.64,-27.07,-32.28,336.04,31.22,-49.33
2020-10-22 18:20:18.602000+00:00,177.24,-28.99,-28.63,332.31,30.25,-47.23
2020-10-22 18:20:18.786000+00:00,170.17,-30.54,-26.03,325.51,32.04,-47.62
2020-10-22 18:20:18.798000+00:00,164.66,-26.73,-25.2,322.57,31.39,-44.6
2020-10-22 18:20:18.887000+00:00,160.77,-26.84,-25.83,320.39,33.62,-40.42
2020-10-22 18:20:19.014000+00:00,160.09,-15.57,-34.2,323.53,40.68,-27.28
2020-10-22 18:20:19.163000+00:00,157.77,-7.27,-39.39,326.43,45.03,-16.4
2020-10-22 18:20:19.324000+00:00,157.25,-7.41,-44.65,324.55,49.75,-16.04
2020-10-22 18:20:19.436000+00:00,158.97,-8.43,-41.89,323.45,47.76,-19.52
2020-10-22 18:20:19.441000+00:00,160.67,-2.27,-42.67,328.51,47.86,-13.68
2020-10-22 18:20:19.485000+00:00,163.21,-0.52,-48.69,333.66,51.56,-8.77
2020-10-22 18:20:19.605000+00:00,166.61,2.92,-50.82,341.22,52.97,-1.8
2020-10-22 18:20:19.954000+00:00,172.51,-1.31,-46.04,339.59,49.64,-10.16
2020-10-22 18:20:20.068000+00:00,178.59,-13.1,-41.04,331.5,43.7,-29.79
2020-10-22 18:20:20.078000+00:00,179.49,-27.29,-35.58,321.94,36.0,-49.5
2020-10-22 18:20:20.086000+00:00,178.38,-36.14,-37.75,321.12,35.15,-55.57
